#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   1  12   2.8e-43   1.7e-39  133.6   0.5     4   119    50   182    47   189 0.89 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   2  12   5.1e-77   3.1e-73  245.4   0.1   115   299   221   430   209   440 0.88 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   3  12   2.1e-43   1.3e-39  134.0   5.4   287   396   464   575   454   586 0.89 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   4  12   8.4e-38   5.1e-34  115.5   1.0   385   475   590   681   585   687 0.89 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   5  12   5.7e-59   3.5e-55  185.6   5.5   470   584   711   828   701   838 0.94 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   6  12     1e-72   6.3e-69  231.2  11.7   581   702   847   968   840   971 0.97 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   7  12     5e-54   3.1e-50  169.2   2.0   710   849  1047  1224  1040  1227 0.85 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   8  12   4.2e-33   2.5e-29   99.9   0.0   850   947  1263  1372  1258  1376 0.88 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2   9  12   8.9e-53   5.4e-49  165.1   1.3   948  1100  1417  1603  1414  1608 0.84 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2  10  12   5.9e-21   3.6e-17   59.6   0.4  1102  1166  1637  1707  1634  1709 0.88 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479961.1         -           2280 449at5820            -           1612         0 2088.6 122.2  11  12  6.9e-136  4.2e-132  440.6  20.8  1166  1502  1741  2118  1739  2126 0.92 | transcript=PVW1_050034000_t1 | gene=PVW1_050034000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1214788-1222152(+) | protein_length=2280 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
