#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   1  11    2e-113  1.2e-109  366.0  29.4     1   205     1   205     1   209 0.99 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   2  11   1.6e-33   9.6e-30  101.1   1.5   202   270   243   311   239   349 0.84 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   3  11     1e-88   6.1e-85  284.1  24.1   268   447   425   621   416   625 0.90 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   4  11   3.8e-28   2.3e-24   83.2   1.4   443   498   742   797   735   807 0.90 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   5  11   2.4e-54   1.4e-50  170.1   1.0   502   600   867   965   859   975 0.95 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   6  11   2.8e-59   1.7e-55  186.4   9.7   607   724  1113  1233  1103  1247 0.91 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   7  11    2e-121  1.2e-117  392.5  28.2   713   922  1394  1605  1374  1611 0.94 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   8  11   1.2e-19   7.2e-16   55.1   8.7   917   970  1712  1765  1708  1780 0.89 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5   9  11  4.3e-197  2.6e-193  643.5  60.0   970  1313  1820  2193  1817  2200 0.92 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5  10  11  1.3e-111  7.7e-108  360.0  21.6  1333  1540  2307  2527  2301  2535 0.94 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473814.1         -           3057 249at5820            -           1994         0 3412.3 326.5  11  11    2e-252  1.2e-248  827.0  63.1  1536  1994  2564  3051  2561  3051 0.95 | transcript=PVW1_120069200_t1 | gene=PVW1_120069200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2685502-2695717(-) | protein_length=3057 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
