#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   1   6   1.4e-27   1.5e-24   85.0   7.9     1    76    33   123    33   126 0.90 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   2   6   1.3e-40   1.3e-37  128.1   3.1    72   159   190   277   184   281 0.95 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   3   6   5.8e-46   5.8e-43  145.9   1.8   157   266   329   457   325   491 0.89 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   4   6  3.2e-164  3.2e-161  536.8  16.7   263   566   508   848   506   857 0.91 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   5   6   6.1e-28   6.2e-25   86.3   0.9   567   630   909   978   901   985 0.91 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473365.1         -           1256 3047at5820           -            724         0 1139.6  70.0   6   6     7e-57   7.1e-54  181.9   1.9   633   724  1158  1250  1149  1250 0.94 | transcript=PVW1_120035200_t1 | gene=PVW1_120035200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1297144-1301111(-) | protein_length=1256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478711.1         -           1533 3047at5820           -            724   3.7e-35  120.1   0.0   1   2   1.9e-05      0.02   11.9   0.1   380   451   828   900   817   927 0.82 | transcript=PVW1_080010500_t1 | gene=PVW1_080010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:289744-294345(-) | protein_length=1533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478711.1         -           1533 3047at5820           -            724   3.7e-35  120.1   0.0   2   2   8.5e-34   8.6e-31  105.6   0.0   456   700   971  1225   953  1236 0.83 | transcript=PVW1_080010500_t1 | gene=PVW1_080010500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:289744-294345(-) | protein_length=1533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3047at5820           -            724     7e-33  112.5   0.1   1   5       3.5   3.5e+03   -5.5   4.9   289   330    50    89    16   130 0.48 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3047at5820           -            724     7e-33  112.5   0.1   2   5       2.1   2.2e+03   -4.8   5.5     7    79   971  1045   905  1069 0.70 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3047at5820           -            724     7e-33  112.5   0.1   3   5      0.71   7.1e+02   -3.2   0.6   306   339  1340  1373  1334  1395 0.82 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3047at5820           -            724     7e-33  112.5   0.1   4   5      0.52   5.3e+02   -2.8   0.0   383   427  1838  1883  1833  1904 0.71 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484610.1         -           2329 3047at5820           -            724     7e-33  112.5   0.1   5   5   6.9e-36     7e-33  112.5   0.1   429   720  1931  2238  1920  2242 0.84 | transcript=PVW1_010007800_t1 | gene=PVW1_010007800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000016:140174-147163(+) | protein_length=2329 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476607.1         -           1093 3047at5820           -            724   7.2e-27   92.7  41.0   1   4       2.9   2.9e+03   -5.2   6.1   281   358   112   199    65   231 0.60 | transcript=PVW1_090012600_t1 | gene=PVW1_090012600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:405555-408836(-) | protein_length=1093 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476607.1         -           1093 3047at5820           -            724   7.2e-27   92.7  41.0   2   4   7.9e-09     8e-06   23.1   0.4   368   436   402   469   396   504 0.81 | transcript=PVW1_090012600_t1 | gene=PVW1_090012600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:405555-408836(-) | protein_length=1093 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476607.1         -           1093 3047at5820           -            724   7.2e-27   92.7  41.0   3   4   1.3e-08   1.4e-05   22.3   3.3   464   557   593   685   579   698 0.85 | transcript=PVW1_090012600_t1 | gene=PVW1_090012600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:405555-408836(-) | protein_length=1093 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476607.1         -           1093 3047at5820           -            724   7.2e-27   92.7  41.0   4   4   1.5e-23   1.5e-20   71.8   5.3   586   707   936  1067   926  1073 0.86 | transcript=PVW1_090012600_t1 | gene=PVW1_090012600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:405555-408836(-) | protein_length=1093 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3047at5820           -            724   3.7e-16   57.3  31.5   1   5         1     1e+03   -3.7   1.5   347   381   324   361   302   378 0.68 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3047at5820           -            724   3.7e-16   57.3  31.5   2   5   0.00023      0.23    8.3   0.0   365   405   622   662   608   671 0.79 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3047at5820           -            724   3.7e-16   57.3  31.5   3   5   3.5e-10   3.5e-07   27.6   6.8   462   567  1013  1120   954  1126 0.77 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3047at5820           -            724   3.7e-16   57.3  31.5   4   5   5.6e-10   5.6e-07   26.9   0.6   582   664  1203  1300  1178  1313 0.74 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478824.1         -           1751 3047at5820           -            724   3.7e-16   57.3  31.5   5   5   6.6e-05     0.066   10.1   0.4   670   711  1356  1397  1346  1407 0.86 | transcript=PVW1_080015600_t1 | gene=PVW1_080015600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:507386-512641(-) | protein_length=1751 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472415.1         -           1877 3047at5820           -            724   7.5e-07   26.5   2.0   1   4      0.27   2.7e+02   -1.8   0.0   385   405  1209  1229  1207  1237 0.84 | transcript=PVW1_140058700_t1 | gene=PVW1_140058700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2351899-2357532(+) | protein_length=1877 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
