#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483303.1         -            941 2909at5820           -            517  5.8e-264  875.2  47.3   1   4   2.1e-62   1.8e-59  200.4  19.6     5   142     9   167     2   201 0.81 | transcript=PVW1_030016700_t1 | gene=PVW1_030016700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:549016-552031(-) | protein_length=941 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483303.1         -            941 2909at5820           -            517  5.8e-264  875.2  47.3   2   4   5.5e-05     0.047   11.0   0.3   127   170   380   423   362   444 0.82 | transcript=PVW1_030016700_t1 | gene=PVW1_030016700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:549016-552031(-) | protein_length=941 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483303.1         -            941 2909at5820           -            517  5.8e-264  875.2  47.3   3   4   1.2e-24     1e-21   75.8   3.3   136   247   520   637   502   648 0.72 | transcript=PVW1_030016700_t1 | gene=PVW1_030016700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:549016-552031(-) | protein_length=941 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483303.1         -            941 2909at5820           -            517  5.8e-264  875.2  47.3   4   4  5.6e-183  4.8e-180  598.2   2.7   245   516   666   940   662   941 0.97 | transcript=PVW1_030016700_t1 | gene=PVW1_030016700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:549016-552031(-) | protein_length=941 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477169.1         -            872 2909at5820           -            517   2.9e-23   80.9   0.3   1   3      0.15   1.3e+02   -0.3   0.1   236   265    45    74    36    88 0.84 | transcript=PVW1_090044000_t1 | gene=PVW1_090044000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1710125-1712743(+) | protein_length=872 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477169.1         -            872 2909at5820           -            517   2.9e-23   80.9   0.3   2   3      0.16   1.4e+02   -0.5   0.1   276   329   367   419   341   425 0.78 | transcript=PVW1_090044000_t1 | gene=PVW1_090044000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1710125-1712743(+) | protein_length=872 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477169.1         -            872 2909at5820           -            517   2.9e-23   80.9   0.3   3   3   3.4e-26   2.9e-23   80.9   0.3   306   454   511   661   494   712 0.89 | transcript=PVW1_090044000_t1 | gene=PVW1_090044000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1710125-1712743(+) | protein_length=872 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473790.1         -            411 2909at5820           -            517   2.1e-18   64.9   4.1   1   2   2.5e-21   2.1e-18   64.9   4.1   308   483    96   281    31   293 0.77 | transcript=PVW1_120066800_t1 | gene=PVW1_120066800 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHG0] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHG0] | location=CAJZCX010000004:2598545-2601511(+) | protein_length=411 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473790.1         -            411 2909at5820           -            517   2.1e-18   64.9   4.1   2   2       4.5   3.9e+03   -5.2   6.5    25   122   311   408   290   411 0.44 | transcript=PVW1_120066800_t1 | gene=PVW1_120066800 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHG0] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHG0] | location=CAJZCX010000004:2598545-2601511(+) | protein_length=411 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472180.1         -            303 2909at5820           -            517   2.1e-16   58.3   7.6   1   1   2.9e-19   2.5e-16   58.1   7.6   225   480    29   300    12   303 0.74 | transcript=PVW1_140036000_t1 | gene=PVW1_140036000 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK87] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK87] | location=CAJZCX010000003:1346023-1348521(+) | protein_length=303 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477096.1         -            845 2909at5820           -            517   6.5e-13   46.8   2.1   1   2   1.8e-10   1.5e-07   29.1   0.7   230   353   514   649   500   666 0.76 | transcript=PVW1_090040400_t1 | gene=PVW1_090040400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1549286-1551823(-) | protein_length=845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477096.1         -            845 2909at5820           -            517   6.5e-13   46.8   2.1   2   2   1.3e-06    0.0011   16.3   0.0   380   445   709   790   703   844 0.68 | transcript=PVW1_090040400_t1 | gene=PVW1_090040400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:1549286-1551823(-) | protein_length=845 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472564.1         -           1108 2909at5820           -            517   2.7e-12   44.8   2.2   1   1   7.4e-14   6.5e-11   40.2   2.1   231   481   786  1073   771  1090 0.68 | transcript=PVW1_140072900_t1 | gene=PVW1_140072900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2891105-2894679(+) | protein_length=1108 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471887.1         -            782 2909at5820           -            517   7.8e-10   36.7  14.4   1   3      0.46     4e+02   -2.0   0.4   146   177   224   255   212   278 0.74 | transcript=PVW1_140016400_t1 | gene=PVW1_140016400 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | location=CAJZCX010000003:544935-547607(+) | protein_length=782 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471887.1         -            782 2909at5820           -            517   7.8e-10   36.7  14.4   2   3         7   6.1e+03  -12.9  16.3   141   180   405   443   227   459 0.62 | transcript=PVW1_140016400_t1 | gene=PVW1_140016400 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | location=CAJZCX010000003:544935-547607(+) | protein_length=782 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471887.1         -            782 2909at5820           -            517   7.8e-10   36.7  14.4   3   3   8.9e-13   7.8e-10   36.7  14.4   146   477   410   779   390   782 0.61 | transcript=PVW1_140016400_t1 | gene=PVW1_140016400 | organism=Plasmodium_vivax_PvW1 | gene_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | transcript_product=PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H489] | location=CAJZCX010000003:544935-547607(+) | protein_length=782 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2909at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2909at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2909at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:38:35 2026
# [ok]
