#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481770.1         -            482 5771at5820           -            379  8.5e-235  776.7  18.6   1   2  6.2e-130  2.7e-127  422.9   7.1     1   201     2   213     2   218 0.96 | transcript=PVW1_060025300_t1 | gene=PVW1_060025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:835079-836920(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481770.1         -            482 5771at5820           -            379  8.5e-235  776.7  18.6   2   2  1.3e-110  5.5e-108  359.3   3.7   201   379   259   450   242   450 0.93 | transcript=PVW1_060025300_t1 | gene=PVW1_060025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:835079-836920(+) | protein_length=482 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478831.1         -            188 5771at5820           -            379     1e-15   55.6   0.0   1   1   2.7e-18   1.2e-15   55.4   0.0    48   195    10   154     2   178 0.87 | transcript=PVW1_080015900_t1 | gene=PVW1_080015900 | organism=Plasmodium_vivax_PvW1 | gene_product=Ankyrin-repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH4] | transcript_product=Ankyrin-repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HBH4] | location=CAJZCX010000009:520383-522129(+) | protein_length=188 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481387.1         -           1875 5771at5820           -            379   3.4e-13   47.3   2.0   1   2     2e-08   8.6e-06   22.9   0.2   128   201  1037  1111  1025  1125 0.90 | transcript=PVW1_060013400_t1 | gene=PVW1_060013400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:366202-371829(-) | protein_length=1875 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481387.1         -           1875 5771at5820           -            379   3.4e-13   47.3   2.0   2   2   1.3e-08   5.4e-06   23.6   0.1    82   170  1133  1222  1122  1251 0.89 | transcript=PVW1_060013400_t1 | gene=PVW1_060013400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:366202-371829(-) | protein_length=1875 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 5771at5820           -            379   3.4e-13   47.3   0.3   1   3   5.4e-07   0.00023   18.2   0.0    65   176   370   480   345   485 0.86 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 5771at5820           -            379   3.4e-13   47.3   0.3   2   3   7.6e-11   3.3e-08   30.9   0.0    84   200   421   540   415   563 0.55 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475877.1         -            708 5771at5820           -            379   3.4e-13   47.3   0.3   3   3   0.00019     0.081    9.9   0.1   116   176   588   649   573   662 0.80 | transcript=PVW1_130032400_t1 | gene=PVW1_130032400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1210572-1212698(-) | protein_length=708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474052.1         -            766 5771at5820           -            379   1.4e-10   38.8   3.2   1   1   6.3e-13   2.7e-10   37.7   3.2   279   348    41   111    15   132 0.85 | transcript=PVW1_120085600_t1 | gene=PVW1_120085600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3445033-3447333(-) | protein_length=766 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 5771at5820           -            379   5.9e-09   33.4   1.5   1   2   0.00012      0.05   10.5   0.1   100   175    34   110     8   147 0.64 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 5771at5820           -            379   5.9e-09   33.4   1.5   2   2   5.6e-08   2.4e-05   21.5   0.2    81   168   158   248   149   265 0.88 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472200.1         -           1087 5771at5820           -            379   9.1e-08   29.4   3.2   1   2   2.1e-10   9.1e-08   29.4   3.2   253   335   498   581   483   624 0.89 | transcript=PVW1_140038000_t1 | gene=PVW1_140038000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1452017-1455280(-) | protein_length=1087 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472200.1         -           1087 5771at5820           -            379   9.1e-08   29.4   3.2   2   2      0.63   2.8e+02   -1.8   0.2   200   221   998  1019   984  1028 0.81 | transcript=PVW1_140038000_t1 | gene=PVW1_140038000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1452017-1455280(-) | protein_length=1087 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479716.1         -           1535 5771at5820           -            379   1.1e-07   29.1   1.1   1   2       1.6   6.8e+02   -3.1   0.2   339   368  1371  1400  1351  1402 0.80 | transcript=PVW1_050015900_t1 | gene=PVW1_050015900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:502805-508073(-) | protein_length=1535 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479716.1         -           1535 5771at5820           -            379   1.1e-07   29.1   1.1   2   2   3.6e-10   1.6e-07   28.7   0.0   282   334  1458  1511  1416  1523 0.83 | transcript=PVW1_050015900_t1 | gene=PVW1_050015900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:502805-508073(-) | protein_length=1535 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471953.1         -            400 5771at5820           -            379   1.6e-07   28.7   5.6   1   2   3.6e-10   1.6e-07   28.7   5.6    12   190     7   182     3   195 0.78 | transcript=PVW1_140021100_t1 | gene=PVW1_140021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:725708-726910(-) | protein_length=400 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
