#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   1   8   3.2e-59   9.6e-56  188.1  16.3     1   164    45   233    45   236 0.89 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   2   8   5.4e-82   1.7e-78  263.4  18.1   174   353   318   534   309   540 0.87 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   3   8   1.3e-26   4.1e-23   80.1   6.0   352   407   569   624   564   627 0.95 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   4   8   7.7e-38   2.3e-34  117.3   0.0   408   501   664   770   660   772 0.86 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   5   8  2.4e-100   7.3e-97  324.2   7.2   500   729   857  1121   840  1125 0.86 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   6   8   3.4e-72     1e-68  231.0   8.2   721   871  1141  1293  1134  1295 0.96 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   7   8   9.3e-13   2.8e-09   34.3   0.1   871   904  1445  1478  1441  1481 0.93 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480569.1         -           1659 1513at5820           -            985         0 1245.9  98.7   8   8     8e-12   2.4e-08   31.2   0.1   905   941  1527  1563  1521  1650 0.80 | transcript=PVW1_070025300_t1 | gene=PVW1_070025300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:913122-918101(+) | protein_length=1659 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473818.1         -            535 1513at5820           -            985   0.00029   17.7   1.5   1   1   1.7e-07   0.00051   16.8   1.5   818   901   342   423   336   439 0.88 | transcript=PVW1_120069600_t1 | gene=PVW1_120069600 | organism=Plasmodium_vivax_PvW1 | gene_product=Aminomethyltransferase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHS3] | transcript_product=Aminomethyltransferase, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHS3] | location=CAJZCX010000004:2707406-2709013(-) | protein_length=535 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1513at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1513at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1513at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:11 2026
# [ok]
