#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   1   9   8.1e-17   4.9e-13   46.5   0.0     1    45     1    45     1    47 0.97 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   2   9  1.3e-108  7.8e-105  350.3  14.8    45   277    86   333    82   336 0.93 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   3   9   2.3e-49   1.4e-45  154.2   1.1   276   375   436   535   432   541 0.97 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   4   9   1.1e-07    0.0007   16.2   0.0   374   401   569   596   566   599 0.92 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   5   9   8.2e-11     5e-07   26.6   0.5   397   428   628   659   622   665 0.90 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   6   9   3.9e-32   2.4e-28   97.2   0.1   429   498   703   778   695   791 0.92 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   7   9  1.2e-109  7.6e-106  353.7  12.7   498   739   804  1051   801  1059 0.96 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   8   9   1.4e-16   8.6e-13   45.7   0.3   720   810  1063  1170  1052  1181 0.75 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475861.1         -           1446 1767at5820           -            979         0 1338.8  74.3   9   9   2.9e-85   1.7e-81  273.1   6.6   802   979  1262  1442  1249  1442 0.95 | transcript=PVW1_130031700_t1 | gene=PVW1_130031700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1171906-1176519(-) | protein_length=1446 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1767at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1767at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1767at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:34 2026
# [ok]
