#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   1  22         3   6.1e+03  -13.1  11.9    18   345   492   537   472   562 0.42 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   2  22    0.0035         7    2.0  21.7     5    84   573   652   568   689 0.65 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   3  22   0.00048      0.98    4.9  10.9    35   107   707   791   669   802 0.59 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   4  22   4.9e-05     0.098    8.2   7.7    95   141   848   896   838   935 0.81 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   5  22   5.1e-44     1e-40  137.5  33.6   132   336   952  1198   894  1214 0.74 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   6  22         3   6.1e+03   -9.1  21.0   305   364  1252  1313  1245  1321 0.53 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   7  22         3   6.1e+03  -12.5  17.6   299   365  1319  1390  1311  1405 0.62 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   8  22  3.3e-174  6.6e-171  569.3  20.0   312   608  1420  1718  1403  1741 0.93 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5   9  22   0.00018      0.36    6.3  15.0   611   689  1777  1868  1773  1906 0.72 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  10  22       0.2     4e+02   -3.8  14.1   617   707  1861  1985  1852  1997 0.67 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  11  22   3.5e-22   7.2e-19   65.0   5.3   709   793  2033  2127  2027  2129 0.88 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  12  22  3.3e-157  6.7e-154  512.9  13.7   779  1119  2221  2562  2191  2572 0.87 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  13  22    0.0098        20    0.5   0.3  1054  1085  2649  2680  2630  2692 0.78 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  14  22   1.2e-05     0.025   10.2  18.4  1086  1172  2710  2796  2699  2814 0.62 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  15  22   2.3e-10   4.6e-07   25.8  13.2  1111  1153  2910  2953  2872  2985 0.76 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  16  22   2.3e-74   4.7e-71  238.1   3.3  1169  1321  3195  3352  3176  3355 0.91 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  17  22   7.2e-57   1.5e-53  180.1  12.8  1320  1480  3425  3600  3419  3700 0.74 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  18  22   2.1e-18   4.2e-15   52.5   6.6  1476  1589  3704  3824  3701  3837 0.68 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  19  22   1.6e-59   3.3e-56  188.9  28.7  1520  1706  3833  4051  3814  4068 0.70 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  20  22  1.9e-214  3.9e-211  702.7  34.5  1700  2054  4126  4492  4115  4498 0.94 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  21  22         3   6.1e+03   -9.7  13.3   303   361  4491  4549  4479  4570 0.42 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476033.1         -           4708 171at5820            -           2190         0 2867.3 458.5  22  22   3.8e-94   7.6e-91  303.7   4.7  2062  2190  4580  4708  4575  4708 0.98 | transcript=PVW1_130038100_t1 | gene=PVW1_130038100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1434611-1448881(-) | protein_length=4708 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   1  10         3   6.1e+03  -12.7  19.3     7   207   225   428   220   500 0.54 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   2  10     4e-47     8e-44  147.8   9.7   382   582   632   840   621   877 0.89 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   3  10   2.2e-49   4.5e-46  155.2  11.9   794  1059  1081  1354  1067  1394 0.88 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   4  10   1.5e-10     3e-07   26.5   2.0  1217  1362  1455  1602  1449  1631 0.85 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   5  10     0.028        57   -1.0   3.3  1350  1403  1657  1710  1648  1744 0.74 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   6  10      0.19   3.8e+02   -3.7   9.5  1562  1691  2020  2132  1882  2162 0.60 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   7  10         3   6.1e+03  -30.5  34.1    45   179  2245  2378  2216  2586 0.37 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   8  10      0.32   6.4e+02   -4.5   5.2   315   379  2574  2638  2554  2641 0.72 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8   9  10   2.5e-93   5.1e-90  301.0  34.3  1728  2014  2676  2965  2663  2971 0.93 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476535.1         -           3431 171at5820            -           2190  1.7e-221  737.1  96.8  10  10   6.4e-55   1.3e-51  173.6   7.3  2074  2188  2983  3097  2975  3099 0.96 | transcript=PVW1_090009700_t1 | gene=PVW1_090009700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000007:288671-298966(+) | protein_length=3431 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472235.1         -            288 171at5820            -           2190      0.64    5.5  33.5   1   1   0.00036      0.73    5.3  33.5   149   384    41   272    10   287 0.61 | transcript=PVW1_140041500_t1 | gene=PVW1_140041500 | organism=Plasmodium_vivax_PvW1 | gene_product=Male development gene 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKP5] | transcript_product=Male development gene 1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKP5] | location=CAJZCX010000003:1552886-1553752(-) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/171at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/171at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:23 2026
# [ok]
