#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480811.1         -           1048 2015at5820           -            773         0 1547.4  42.3   1   4   9.5e-59   1.9e-55  186.9   0.1     1    92     1    95     1   144 0.88 | transcript=PVW1_070039600_t1 | gene=PVW1_070039600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1445755-1448901(+) | protein_length=1048 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480811.1         -           1048 2015at5820           -            773         0 1547.4  42.3   2   4  4.6e-122  9.2e-119  396.3  15.2    93   317   171   420   168   425 0.93 | transcript=PVW1_070039600_t1 | gene=PVW1_070039600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1445755-1448901(+) | protein_length=1048 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480811.1         -           1048 2015at5820           -            773         0 1547.4  42.3   3   4       0.3     6e+02   -3.2   0.0   316   327   482   493   479   498 0.86 | transcript=PVW1_070039600_t1 | gene=PVW1_070039600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1445755-1448901(+) | protein_length=1048 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480811.1         -           1048 2015at5820           -            773         0 1547.4  42.3   4   4    2e-296    4e-293  972.9  14.0   328   773   591  1048   587  1048 0.98 | transcript=PVW1_070039600_t1 | gene=PVW1_070039600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1445755-1448901(+) | protein_length=1048 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476235.1         -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   1   3   1.5e-10     3e-07   27.6   0.1     4    61    21    77    19   101 0.89 | transcript=PVW1_130047000_t1 | gene=PVW1_130047000 | organism=Plasmodium_vivax_PvW1 | gene_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | transcript_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | location=CAJZCX010000006:1863044-1866355(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476235.1         -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   2   3   1.2e-32   2.5e-29  100.6  35.3   168   659   184   706   125   723 0.74 | transcript=PVW1_130047000_t1 | gene=PVW1_130047000 | organism=Plasmodium_vivax_PvW1 | gene_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | transcript_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | location=CAJZCX010000006:1863044-1866355(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476235.1         -           1103 2015at5820           -            773   1.3e-43  147.8  44.7   3   3   1.1e-09   2.3e-06   24.7   0.3   668   719   741   792   733   815 0.88 | transcript=PVW1_130047000_t1 | gene=PVW1_130047000 | organism=Plasmodium_vivax_PvW1 | gene_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | transcript_product=Helicase ATP-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H3S3] | location=CAJZCX010000006:1863044-1866355(+) | protein_length=1103 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473476.1         -           1065 2015at5820           -            773   1.1e-18   65.5  15.5   1   4     0.099     2e+02   -1.6   0.0    37    69    92   123    89   137 0.75 | transcript=PVW1_120044600_t1 | gene=PVW1_120044600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1662796-1667071(+) | protein_length=1065 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473476.1         -           1065 2015at5820           -            773   1.1e-18   65.5  15.5   2   4   1.4e-13   2.9e-10   37.5   9.7    64   316   225   479   217   512 0.75 | transcript=PVW1_120044600_t1 | gene=PVW1_120044600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1662796-1667071(+) | protein_length=1065 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473476.1         -           1065 2015at5820           -            773   1.1e-18   65.5  15.5   3   4   2.5e-06    0.0051   13.6   0.4   459   645   669   884   662   888 0.72 | transcript=PVW1_120044600_t1 | gene=PVW1_120044600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1662796-1667071(+) | protein_length=1065 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473476.1         -           1065 2015at5820           -            773   1.1e-18   65.5  15.5   4   4   5.9e-06     0.012   12.4   0.0   676   717   941   982   933   989 0.91 | transcript=PVW1_120044600_t1 | gene=PVW1_120044600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1662796-1667071(+) | protein_length=1065 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
