#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   1  10   1.1e-79     7e-76  254.2   2.4     1   170     1   173     1   177 0.97 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   2  10   6.6e-72     4e-68  228.5   1.8   170   291   231   352   219   364 0.96 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   3  10   2.5e-81   1.5e-77  259.7   2.3   291   451   479   647   472   670 0.93 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   4  10   2.1e-92   1.3e-88  296.4   8.0   446   615   737   914   703   925 0.88 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   5  10   5.4e-88   3.3e-84  281.8  11.2   608   736  1053  1181  1048  1194 0.97 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   6  10   1.5e-53   9.3e-50  167.6   0.6   735   855  1281  1404  1278  1410 0.95 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   7  10  4.7e-242  2.9e-238  792.4  16.9   850  1380  1456  2081  1447  2096 0.87 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   8  10   6.7e-08   0.00041   16.4   0.0  1353  1416  2179  2250  2151  2256 0.76 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6   9  10    0.0001      0.64    5.8   0.2  1371  1436  2279  2342  2272  2351 0.69 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475121.1         -           2441 425at5820            -           1505         0 2381.1 103.6  10  10   3.1e-38   1.9e-34  116.9   3.2  1434  1505  2370  2441  2361  2441 0.95 | transcript=PVW1_100053000_t1 | gene=PVW1_100053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2144840-2152407(-) | protein_length=2441 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/425at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/425at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/425at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:40:55 2026
# [ok]
