#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   1   7   4.3e-75   1.3e-71  240.1   3.7     1   143     3   164     3   169 0.89 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   2   7     4e-24   1.2e-20   71.4   0.3   143   192   310   359   298   374 0.91 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   3   7  1.7e-159  5.2e-156  519.4  15.5   207   502   405   738   382   746 0.90 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   4   7  8.9e-125  2.7e-121  404.5  11.4   501   741   813  1067   804  1071 0.94 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   5   7   9.9e-93     3e-89  298.4   6.8   738   901  1136  1310  1130  1315 0.93 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   6   7   3.8e-21   1.2e-17   61.5   0.6   900   940  1361  1401  1359  1405 0.95 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481683.1         -           1492 1709at5820           -            999         0 1645.8  77.3   7   7   5.1e-25   1.5e-21   74.3   0.0   938   988  1423  1476  1419  1490 0.88 | transcript=PVW1_060021500_t1 | gene=PVW1_060021500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:695986-700464(+) | protein_length=1492 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480431.1         -           1463 1709at5820           -            999   1.1e-10   38.4  72.5   1   5     0.011        35    0.3   0.0    55    76   129   150   127   156 0.89 | transcript=PVW1_070017000_t1 | gene=PVW1_070017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:610004-614395(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480431.1         -           1463 1709at5820           -            999   1.1e-10   38.4  72.5   2   5   1.5e-09   4.6e-06   23.1  27.1   193   461   232   514   179   524 0.68 | transcript=PVW1_070017000_t1 | gene=PVW1_070017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:610004-614395(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480431.1         -           1463 1709at5820           -            999   1.1e-10   38.4  72.5   3   5     1e-08   3.1e-05   20.3  15.5   566   689   835   955   826   982 0.89 | transcript=PVW1_070017000_t1 | gene=PVW1_070017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:610004-614395(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480431.1         -           1463 1709at5820           -            999   1.1e-10   38.4  72.5   4   5   2.2e-05     0.066    9.3   5.2   771   835  1111  1177  1103  1266 0.59 | transcript=PVW1_070017000_t1 | gene=PVW1_070017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:610004-614395(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480431.1         -           1463 1709at5820           -            999   1.1e-10   38.4  72.5   5   5     0.089   2.7e+02   -2.6   0.2   902   927  1331  1356  1326  1364 0.87 | transcript=PVW1_070017000_t1 | gene=PVW1_070017000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:610004-614395(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1709at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/1709at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/1709at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:32:15 2026
# [ok]
