#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   1   6     7e-19   1.4e-15   54.6   0.8     1    91     1    98     1   104 0.84 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   2   6  5.3e-122  1.1e-118  396.1  21.5    63   304   307   572   300   582 0.89 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   3   6     9e-77   1.8e-73  246.3  12.4   308   440   977  1109   956  1122 0.94 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   4   6  1.1e-170  2.2e-167  557.3  26.6   438   706  1210  1479  1205  1485 0.98 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   5   6   1.6e-31   3.2e-28   96.5  11.2   706   800  1600  1718  1592  1725 0.84 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480316.1         -           2083 870at5820            -           1107         0 1929.9 147.3   6   6    7e-185  1.4e-181  604.3  35.9   792  1107  1738  2072  1719  2072 0.92 | transcript=PVW1_070009800_t1 | gene=PVW1_070009800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:271961-278550(-) | protein_length=2083 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 870at5820            -           1107   1.2e-08   31.7   0.4   1   2    0.0064        13    1.8   4.7   484   673   170   366   138   377 0.69 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484056.1         -           1196 870at5820            -           1107   1.2e-08   31.7   0.4   2   2   5.8e-12   1.2e-08   31.7   0.4   984  1076   847   939   836   969 0.76 | transcript=PVW1_020016200_t1 | gene=PVW1_020016200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:502528-506482(+) | protein_length=1196 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 870at5820            -           1107   3.4e-08   30.1   1.5   1   3     0.001       2.1    4.4   0.2   569   685   437   549   321   564 0.69 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 870at5820            -           1107   3.4e-08   30.1   1.5   2   3    0.0048       9.7    2.2   0.0   940   989   820   869   812   876 0.89 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475515.1         -           1353 870at5820            -           1107   3.4e-08   30.1   1.5   3   3   1.6e-08   3.3e-05   20.3   0.5   993  1083   927  1017   921  1035 0.72 | transcript=PVW1_130017900_t1 | gene=PVW1_130017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:598541-602602(-) | protein_length=1353 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
