#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476583.1         -            167 12830at5820          -            150   1.2e-86  286.8  12.9   1   1   3.4e-89   1.4e-86  286.6  12.9     1   150    11   167    11   167 0.96 | transcript=PVW1_090011400_t1 | gene=PVW1_090011400 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | transcript_product=Centrin-4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCC6] | location=CAJZCX010000007:366712-367488(+) | protein_length=167 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484036.1         -            168 12830at5820          -            150   8.5e-28   95.8   8.7   1   1   2.6e-30     1e-27   95.5   8.7     2   135    22   162    21   166 0.92 | transcript=PVW1_020015500_t1 | gene=PVW1_020015500 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | transcript_product=Centrin-1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GRC8] | location=CAJZCX010000015:478212-479524(-) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481600.1         -            179 12830at5820          -            150   8.1e-26   89.4   8.7   1   1   2.6e-28     1e-25   89.0   8.7     1   135    32   173    32   177 0.92 | transcript=PVW1_060019200_t1 | gene=PVW1_060019200 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9P9] | transcript_product=Centrin-3, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9P9] | location=CAJZCX010000012:616855-618255(-) | protein_length=179 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473927.1         -            168 12830at5820          -            150   2.5e-22   78.1   4.0   1   1   7.8e-25   3.2e-22   77.7   4.0     3   135    23   162    21   166 0.89 | transcript=PVW1_120075300_t1 | gene=PVW1_120075300 | organism=Plasmodium_vivax_PvW1 | gene_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | transcript_product=Centrin-2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HHQ0] | location=CAJZCX010000004:2951190-2951936(+) | protein_length=168 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475647.1         -            149 12830at5820          -            150   1.5e-17   62.5   2.1   1   1   4.4e-20   1.8e-17   62.3   2.1     4   137     8   148     5   149 0.87 | transcript=PVW1_130022200_t1 | gene=PVW1_130022200 | organism=Plasmodium_vivax_PvW1 | gene_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H332] | transcript_product=Calmodulin, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H332] | location=CAJZCX010000006:788817-789814(+) | protein_length=149 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478190.1         -            158 12830at5820          -            150   5.8e-06   24.9   1.1   1   2      0.35   1.4e+02    1.0   1.1    45    94    26    76    15    89 0.62 | transcript=PVW1_110049400_t1 | gene=PVW1_110049400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | transcript_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | location=CAJZCX010000008:1881368-1881844(+) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478190.1         -            158 12830at5820          -            150   5.8e-06   24.9   1.1   2   2   1.4e-08   5.8e-06   24.9   1.1     8    67    94   153    82   158 0.87 | transcript=PVW1_110049400_t1 | gene=PVW1_110049400 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | transcript_product=Calcium-binding protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HFV5] | location=CAJZCX010000008:1881368-1881844(+) | protein_length=158 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483417.1         -            529 12830at5820          -            150   1.4e-05   23.7   6.8   1   3       2.6   1.1e+03   -1.9   0.0    42   102   292   351   276   363 0.65 | transcript=PVW1_030020500_t1 | gene=PVW1_030020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | transcript_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | location=CAJZCX010000014:680985-682739(+) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483417.1         -            529 12830at5820          -            150   1.4e-05   23.7   6.8   2   3     0.027        11    4.6   0.2   108   148   379   421   352   423 0.70 | transcript=PVW1_030020500_t1 | gene=PVW1_030020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | transcript_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | location=CAJZCX010000014:680985-682739(+) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483417.1         -            529 12830at5820          -            150   1.4e-05   23.7   6.8   3   3   1.1e-06   0.00043   18.9   5.5     6   137   379   525   375   529 0.71 | transcript=PVW1_030020500_t1 | gene=PVW1_030020500 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | transcript_product=Calcium-dependent protein kinase 4, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H7J0] | location=CAJZCX010000014:680985-682739(+) | protein_length=529 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473823.1         -            177 12830at5820          -            150   2.9e-05   22.7   5.6   1   1   1.8e-07   7.4e-05   21.4   5.6     7   135    28   164    22   175 0.73 | transcript=PVW1_120070100_t1 | gene=PVW1_120070100 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | transcript_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | location=CAJZCX010000004:2734372-2735803(+) | protein_length=177 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
