#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   1   7   5.2e-68   1.6e-64  216.9   1.3     2   116     1   115     1   123 0.98 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   2   7   7.8e-53   2.4e-49  166.8   4.3   115   225   168   280   160   291 0.87 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   3   7   3.4e-05       0.1    9.2   0.3   207   239   289   322   277   327 0.86 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   4   7   2.5e-09   7.5e-06   22.9   0.7   244   289   662   709   630   718 0.80 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   5   7   2.4e-05     0.074    9.7   0.0   262   293   793   824   757   829 0.80 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   6   7   6.2e-32   1.9e-28   97.6   0.4   293   362   892   963   889   966 0.94 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483956.1         -           1491 2136at5820           -            816         0 1413.5  65.8   7   7  3.5e-279  1.1e-275  915.4  23.7   363   816  1020  1491  1015  1491 0.96 | transcript=PVW1_020012100_t1 | gene=PVW1_020012100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:360166-365708(-) | protein_length=1491 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473823.1         -            177 2136at5820           -            816   1.3e-05   22.0   3.2   1   2   2.2e-07   0.00066   16.4   0.2    11    96     7    90     2   104 0.81 | transcript=PVW1_120070100_t1 | gene=PVW1_120070100 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | transcript_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | location=CAJZCX010000004:2734372-2735803(+) | protein_length=177 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473823.1         -            177 2136at5820           -            816   1.3e-05   22.0   3.2   2   2   0.00021      0.63    6.6   0.7    70   138   101   169    93   175 0.73 | transcript=PVW1_120070100_t1 | gene=PVW1_120070100 | organism=Plasmodium_vivax_PvW1 | gene_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | transcript_product=Calcineurin subunit B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H255] | location=CAJZCX010000004:2734372-2735803(+) | protein_length=177 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2136at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2136at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2136at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:34:10 2026
# [ok]
