#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   1  12  5.9e-169  3.6e-165  550.2  30.7     1   258     1   258     1   267 0.99 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   2  12  5.9e-120  3.6e-116  387.7  34.4   255   509   598   865   594   873 0.95 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   3  12   1.8e-52   1.1e-48  163.9   9.5   509   610  1051  1153  1042  1156 0.94 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   4  12   3.4e-84     2e-80  269.1  23.6   613   769  1222  1378  1211  1382 0.97 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   5  12   4.2e-58   2.5e-54  182.6   4.4   768   868  1443  1543  1435  1546 0.97 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   6  12  4.6e-149  2.8e-145  484.2  50.0   866  1172  1614  1945  1606  1955 0.92 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   7  12   3.2e-29   1.9e-25   86.8   0.7  1172  1242  2452  2522  2439  2541 0.83 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   8  12  1.6e-135  9.6e-132  439.3  41.3  1224  1478  2649  2914  2639  2921 0.93 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1   9  12  3.8e-174  2.3e-170  567.4  47.9  1476  1749  2965  3238  2963  3247 0.98 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1  10  12   1.4e-10   8.5e-07   25.0   0.0  1741  1795  3320  3390  3316  3399 0.77 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479306.1         -           3681 224at5820            -           1959         0 3326.3 348.1  11  12   1.8e-22   1.1e-18   64.4  14.5  1794  1864  3484  3563  3478  3565 0.83 | transcript=PVW1_080040300_t1 | gene=PVW1_080040300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:1512151-1523196(+) | protein_length=3681 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
