#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   1   9   1.9e-17   6.9e-15   52.1   0.6     9    71    77   139    73   180 0.87 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   2   9   1.9e-87     7e-85  284.1  35.9    69   314   416   717   400   733 0.76 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   3   9    0.0018      0.66    5.8   3.4   285   328   849   893   845   907 0.85 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   4   9   1.1e-42   3.8e-40  135.9  12.2   315   411   913  1009   897  1016 0.87 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   5   9     2e-79   7.3e-77  257.5   6.8   402   562  1057  1228  1035  1232 0.90 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   6   9  9.1e-154  3.3e-151  503.9  49.9   560   918  1291  1703  1290  1718 0.86 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   7   9      0.34   1.2e+02   -1.7   0.6   887   910  1722  1745  1710  1756 0.87 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   8   9  1.4e-147    5e-145  483.4  28.1   895  1170  1755  2066  1746  2077 0.88 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477780.1         -           2576 352at5820            -           1432         0 2317.1 205.8   9   9  8.7e-193  3.1e-190  633.2   8.4  1162  1432  2219  2493  2133  2493 0.89 | transcript=PVW1_110026900_t1 | gene=PVW1_110026900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:940334-948064(-) | protein_length=2576 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473960.1         -           1526 352at5820            -           1432   1.7e-13   47.5  26.9   1   4    0.0086       3.1    3.6  10.5   873  1046   393   567   356   585 0.59 | transcript=PVW1_120077400_t1 | gene=PVW1_120077400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3037523-3042254(+) | protein_length=1526 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473960.1         -           1526 352at5820            -           1432   1.7e-13   47.5  26.9   2   4   7.7e-13   2.7e-10   36.9   4.5  1172  1283   571   675   553   683 0.76 | transcript=PVW1_120077400_t1 | gene=PVW1_120077400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3037523-3042254(+) | protein_length=1526 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
