#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   1  12   1.9e-48   5.6e-45  151.8  19.2     1   155     1   188     1   214 0.81 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   2  12   1.8e-31   5.3e-28   95.6  20.9   107   281   225   402   192   437 0.65 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   3  12   0.00032      0.97    5.3   2.8   268   292   441   465   433   494 0.81 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   4  12   0.00048       1.4    4.7   0.7   286   326   583   623   555   649 0.72 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   5  12   1.2e-07   0.00036   16.6   0.8   337   393   717   777   711   801 0.67 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   6  12         0         0 1241.4  75.7   377   988   868  1537   857  1542 0.92 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   7  12     3e-62     9e-59  197.5  44.5   981  1208  1620  1845  1607  1861 0.75 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   8  12   0.00011      0.33    6.8   6.5  1133  1171  1876  1914  1833  1934 0.75 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3   9  12    0.0039        12    1.7   5.7  1163  1225  1938  2017  1921  2026 0.72 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3  10  12    0.0017       5.2    2.9   8.8  1132  1243  1951  2065  1948  2071 0.71 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3  11  12   2.5e-05     0.076    8.9   7.2  1224  1259  2074  2112  2066  2121 0.85 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473434.1         -           2256 576at5820            -           1368         0 1852.0 278.3  12  12   5.5e-53   1.7e-49  166.8  26.1  1232  1368  2110  2256  2109  2256 0.87 | transcript=PVW1_120040900_t1 | gene=PVW1_120040900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1503153-1509923(+) | protein_length=2256 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473251.1         -           1186 576at5820            -           1368     2e-28   97.0  16.0   1   5      0.11   3.4e+02   -3.2   6.6   218   309    52   142    40   159 0.72 | transcript=PVW1_120028800_t1 | gene=PVW1_120028800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1075734-1079294(+) | protein_length=1186 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473251.1         -           1186 576at5820            -           1368     2e-28   97.0  16.0   2   5      0.41   1.2e+03   -5.0   1.9   292   330   265   303   212   320 0.55 | transcript=PVW1_120028800_t1 | gene=PVW1_120028800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1075734-1079294(+) | protein_length=1186 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473251.1         -           1186 576at5820            -           1368     2e-28   97.0  16.0   3   5      0.23   6.8e+02   -4.2   0.9  1106  1142   555   591   536   620 0.60 | transcript=PVW1_120028800_t1 | gene=PVW1_120028800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1075734-1079294(+) | protein_length=1186 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473251.1         -           1186 576at5820            -           1368     2e-28   97.0  16.0   4   5     0.004        12    1.6   0.6   672   730   716   769   710   784 0.85 | transcript=PVW1_120028800_t1 | gene=PVW1_120028800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1075734-1079294(+) | protein_length=1186 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473251.1         -           1186 576at5820            -           1368     2e-28   97.0  16.0   5   5   6.6e-32     2e-28   97.0  16.0   738   898   878  1039   843  1077 0.93 | transcript=PVW1_120028800_t1 | gene=PVW1_120028800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1075734-1079294(+) | protein_length=1186 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/576at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/576at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/576at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:43:14 2026
# [ok]
