#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   1  14     8e-26   4.9e-22   75.6   2.7     1    59     1    59     1    64 0.97 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   2  14   2.4e-92   1.4e-88  296.2  28.7    57   239    87   285    79   295 0.92 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   3  14   5.3e-58   3.2e-54  182.3   8.8   237   340   368   471   360   483 0.97 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   4  14  5.4e-108  3.3e-104  348.1  38.1   337   541   618   826   607   834 0.94 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   5  14   1.3e-75   7.8e-72  240.7  27.1   543   714   874  1065   847  1077 0.80 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   6  14   8.6e-80   5.2e-76  254.5  10.4   719   864  1134  1282  1122  1296 0.95 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   7  14     1e-83   6.2e-80  267.6  15.5   853  1040  1324  1549  1323  1552 0.87 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   8  14   1.6e-43   9.5e-40  134.3   1.5  1039  1113  1583  1657  1576  1674 0.95 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0   9  14   6.9e-10   4.2e-06   22.7   0.1  1114  1148  1699  1733  1694  1739 0.92 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0  10  14  1.6e-137  9.8e-134  446.0  42.8  1147  1378  1767  2005  1761  2011 0.96 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0  11  14  8.1e-115  4.9e-111  370.7  35.3  1376  1600  2065  2291  2059  2297 0.98 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0  12  14   1.5e-59   9.3e-56  187.4  31.5  1600  1749  2325  2509  2321  2517 0.87 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0  13  14  2.2e-102   1.3e-98  329.5  14.6  1751  1961  2608  2845  2600  2853 0.89 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472077.1         -           3022 254at5820            -           2098         0 3284.4 368.0  14  14   3.6e-64   2.2e-60  202.7  12.5  1956  2098  2876  3022  2863  3022 0.93 | transcript=PVW1_140028400_t1 | gene=PVW1_140028400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1019133-1028201(-) | protein_length=3022 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/254at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/254at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/254at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:36:40 2026
# [ok]
