#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477651.1         -            203 11829at5820          -            162   3.7e-97  321.0  14.9   1   1   2.1e-99   1.1e-96  319.5  14.9     1   162    25   203    25   203 0.96 | transcript=PVW1_110017600_t1 | gene=PVW1_110017600 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEW7] | location=CAJZCX010000008:528963-530006(-) | protein_length=203 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481792.1         -            178 11829at5820          -            162   1.7e-11   42.5   0.8   1   1   3.8e-14   1.9e-11   42.3   0.8     4   109    19   119    16   167 0.81 | transcript=PVW1_060026300_t1 | gene=PVW1_060026300 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUN0] | location=CAJZCX010000012:869770-870306(+) | protein_length=178 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481356.1         -            181 11829at5820          -            162   1.1e-10   39.9   0.1   1   1   2.5e-13   1.3e-10   39.6   0.1     2   118    17   127    15   157 0.82 | transcript=PVW1_060012400_t1 | gene=PVW1_060012400 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | transcript_product=ADP-ribosylation factor [Source:UniProtKB/TrEMBL;Acc:A0A1G4GU81] | location=CAJZCX010000012:309424-310885(-) | protein_length=181 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473987.1         -            185 11829at5820          -            162   6.6e-08   30.8   6.1   1   1   2.3e-10   1.1e-07   30.0   6.1     2   131    16   140    15   181 0.69 | transcript=PVW1_120079900_t1 | gene=PVW1_120079900 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | transcript_product=ADP-ribosylation factor, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H2E7] | location=CAJZCX010000004:3172685-3173504(+) | protein_length=185 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479935.1         -            191 11829at5820          -            162   9.4e-08   30.3   0.0   1   1   2.4e-10   1.2e-07   30.0   0.0     3   113    21   127    19   157 0.79 | transcript=PVW1_050031400_t1 | gene=PVW1_050031400 | organism=Plasmodium_vivax_PvW1 | gene_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | transcript_product=Small GTP-binding protein sar1, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTR7] | location=CAJZCX010000010:1088933-1089924(+) | protein_length=191 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471919.1         -            205 11829at5820          -            162   0.00023   19.3   0.4   1   1   6.4e-07   0.00032   18.8   0.4     2   146    32   175    31   193 0.67 | transcript=PVW1_140017800_t1 | gene=PVW1_140017800 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | transcript_product=Ras-related protein Rab-5B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4A0] | location=CAJZCX010000003:586822-588312(-) | protein_length=205 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474976.1         -            200 11829at5820          -            162    0.0005   18.2   0.5   1   1   1.6e-06   0.00081   17.5   0.4     3    97     9   104     7   125 0.80 | transcript=PVW1_100045500_t1 | gene=PVW1_100045500 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | transcript_product=Ras-related protein Rab-1B, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEE0] | location=CAJZCX010000005:1823759-1825382(-) | protein_length=200 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484982.1         -            201 11829at5820          -            162   0.00051   18.2   1.4   1   1   1.5e-06   0.00074   17.6   1.3     5   118    13   126     6   175 0.73 | transcript=PVW1_010017400_t1 | gene=PVW1_010017400 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-18, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H0] | transcript_product=Ras-related protein Rab-18, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H6H0] | location=CAJZCX010000016:564727-565956(-) | protein_length=201 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472063.1         -            216 11829at5820          -            162   0.00058   18.0   0.2   1   1   1.6e-06   0.00079   17.6   0.2     3   114    12   123    10   174 0.77 | transcript=PVW1_140027700_t1 | gene=PVW1_140027700 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | transcript_product=Ras-related protein Rab-11A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4P0] | location=CAJZCX010000003:989868-991417(+) | protein_length=216 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472540.1         -            261 11829at5820          -            162    0.0027   15.8   0.4   1   1   8.1e-06    0.0041   15.2   0.4     5   152    66   213    61   218 0.79 | transcript=PVW1_140070400_t1 | gene=PVW1_140070400 | organism=Plasmodium_vivax_PvW1 | gene_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | transcript_product=Signal recognition particle receptor subunit beta [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T1] | location=CAJZCX010000003:2810494-2811761(+) | protein_length=261 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482787.1         -            229 11829at5820          -            162    0.0043   15.1   4.4   1   2   0.00037      0.19    9.8   0.4   118   148    84   114    57   127 0.78 | transcript=PVW1_040028300_t1 | gene=PVW1_040028300 | organism=Plasmodium_vivax_PvW1 | gene_product=ERCC1 nucleotide excision repair protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT54] | transcript_product=ERCC1 nucleotide excision repair protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT54] | location=CAJZCX010000013:968948-969637(-) | protein_length=229 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482787.1         -            229 11829at5820          -            162    0.0043   15.1   4.4   2   2    0.0035       1.8    6.7   0.2    92   134   166   211   134   224 0.70 | transcript=PVW1_040028300_t1 | gene=PVW1_040028300 | organism=Plasmodium_vivax_PvW1 | gene_product=ERCC1 nucleotide excision repair protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT54] | transcript_product=ERCC1 nucleotide excision repair protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GT54] | location=CAJZCX010000013:968948-969637(-) | protein_length=229 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474964.1         -            207 11829at5820          -            162    0.0048   15.0   0.1   1   1   1.8e-05     0.009   14.1   0.1     3    88    13    94    11   130 0.75 | transcript=PVW1_100044300_t1 | gene=PVW1_100044300 | organism=Plasmodium_vivax_PvW1 | gene_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | transcript_product=Ras-related protein Rab-1A, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYT6] | location=CAJZCX010000005:1785707-1786330(+) | protein_length=207 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11829at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/11829at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/11829at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:24:48 2026
# [ok]
