#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477463.1         -            494 7247at5820           -            349  4.4e-181  600.0  44.4   1   5   3.9e-27     2e-24   84.8   0.1     1    51     1    51     1    59 0.97 | transcript=PVW1_110008700_t1 | gene=PVW1_110008700 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | location=CAJZCX010000008:172928-174412(+) | protein_length=494 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477463.1         -            494 7247at5820           -            349  4.4e-181  600.0  44.4   2   5    0.0011      0.57    7.7   6.2    55   101    99   145    92   150 0.84 | transcript=PVW1_110008700_t1 | gene=PVW1_110008700 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | location=CAJZCX010000008:172928-174412(+) | protein_length=494 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477463.1         -            494 7247at5820           -            349  4.4e-181  600.0  44.4   3   5     0.027        13    3.1   1.1    69    99   145   175   139   183 0.70 | transcript=PVW1_110008700_t1 | gene=PVW1_110008700 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | location=CAJZCX010000008:172928-174412(+) | protein_length=494 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477463.1         -            494 7247at5820           -            349  4.4e-181  600.0  44.4   4   5   5.3e-36   2.7e-33  114.0   6.4    51   154   156   263   152   274 0.82 | transcript=PVW1_110008700_t1 | gene=PVW1_110008700 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | location=CAJZCX010000008:172928-174412(+) | protein_length=494 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477463.1         -            494 7247at5820           -            349  4.4e-181  600.0  44.4   5   5  8.1e-125  4.1e-122  406.1  12.6   147   348   282   493   269   494 0.94 | transcript=PVW1_110008700_t1 | gene=PVW1_110008700 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HEV2] | location=CAJZCX010000008:172928-174412(+) | protein_length=494 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481845.1         -            301 7247at5820           -            349   2.2e-29  101.1   6.0   1   2   0.00018     0.089   10.3   0.0    19    47    13    41     3    46 0.84 | transcript=PVW1_060028200_t1 | gene=PVW1_060028200 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP/ATP translocase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUP5] | transcript_product=ADP/ATP translocase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUP5] | location=CAJZCX010000012:948074-948979(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481845.1         -            301 7247at5820           -            349   2.2e-29  101.1   6.0   2   2   5.9e-29     3e-26   90.8   4.2    97   345    52   300    42   301 0.89 | transcript=PVW1_060028200_t1 | gene=PVW1_060028200 | organism=Plasmodium_vivax_PvW1 | gene_product=ADP/ATP translocase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUP5] | transcript_product=ADP/ATP translocase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUP5] | location=CAJZCX010000012:948074-948979(-) | protein_length=301 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479709.1         -            318 7247at5820           -            349   3.5e-16   57.7   4.9   1   2   1.7e-06   0.00086   16.9   0.0   144   246    17   115     7   120 0.82 | transcript=PVW1_050015300_t1 | gene=PVW1_050015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Dicarboxylate/tricarboxylate carrier, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N2] | transcript_product=Dicarboxylate/tricarboxylate carrier, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N2] | location=CAJZCX010000010:486145-487101(-) | protein_length=318 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479709.1         -            318 7247at5820           -            349   3.5e-16   57.7   4.9   2   2   4.6e-16   2.3e-13   48.4   2.6   109   347    79   315    76   317 0.82 | transcript=PVW1_050015300_t1 | gene=PVW1_050015300 | organism=Plasmodium_vivax_PvW1 | gene_product=Dicarboxylate/tricarboxylate carrier, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N2] | transcript_product=Dicarboxylate/tricarboxylate carrier, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8N2] | location=CAJZCX010000010:486145-487101(-) | protein_length=318 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480367.1         -            515 7247at5820           -            349   1.4e-11   42.5  21.9   1   4   0.00083      0.42    8.1   0.0    18    46    94   121    85   127 0.80 | transcript=PVW1_070013800_t1 | gene=PVW1_070013800 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUZ8] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUZ8] | location=CAJZCX010000011:470808-472544(+) | protein_length=515 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480367.1         -            515 7247at5820           -            349   1.4e-11   42.5  21.9   2   4    0.0001     0.052   11.1   1.3   193   251   115   174   115   182 0.82 | transcript=PVW1_070013800_t1 | gene=PVW1_070013800 | organism=Plasmodium_vivax_PvW1 | gene_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUZ8] | transcript_product=Mitochondrial carrier protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4GUZ8] | location=CAJZCX010000011:470808-472544(+) | protein_length=515 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
