#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   1  11  1.8e-106  1.1e-102  343.0  14.6     5   219   109   327    86   340 0.93 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   2  11   3.8e-73   2.3e-69  232.6  17.5   226   384   378   545   367   561 0.92 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   3  11   6.6e-27     4e-23   79.4   4.5   384   456   659   731   653   753 0.85 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   4  11   0.00085       5.1    2.8   3.9   454   482   782   810   775   816 0.73 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   5  11     1e-62   6.4e-59  198.0   8.0   464   621   819  1001   808  1006 0.83 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   6  11   7.1e-33   4.3e-29   99.1   2.2   627   692  1149  1219  1145  1226 0.90 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   7  11   7.8e-55   4.7e-51  171.9   4.2   692   838  1245  1411  1241  1418 0.83 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   8  11  1.1e-135  6.8e-132  439.9  15.4   837  1123  1444  1770  1437  1775 0.91 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6   9  11  2.2e-124  1.3e-120  402.5  10.7  1121  1322  1832  2039  1827  2046 0.96 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6  10  11   2.2e-56   1.3e-52  177.1   0.3  1317  1435  2076  2197  2052  2205 0.92 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480304.1         -           2349 467at5820            -           1530         0 2243.0 158.6  11  11   6.2e-48   3.8e-44  149.1   2.9  1435  1529  2254  2348  2249  2349 0.97 | transcript=PVW1_070009200_t1 | gene=PVW1_070009200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:243491-252121(-) | protein_length=2349 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/467at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
