#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   1  21     3e-77   1.8e-73  245.9   4.8     1   170     1   192     1   201 0.85 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   2  21   0.00036       2.2    3.6   0.0   183   206   290   313   268   320 0.77 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   3  21   3.6e-24   2.2e-20   69.9   0.0   208   277   417   490   411   501 0.89 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   4  21     0.013        79   -1.6   0.1   277   302   528   559   525   562 0.71 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   5  21   2.4e-25   1.5e-21   73.8   0.0   298   378   587   670   582   681 0.89 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   6  21   1.9e-49   1.1e-45  153.7   8.4   393   555   785   983   775   991 0.80 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   7  21   5.1e-17   3.1e-13   46.2   0.2   554   605  1041  1092  1033  1095 0.86 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   8  21   3.5e-05      0.21    6.9   0.0   606   625  1163  1182  1160  1187 0.90 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4   9  21   1.4e-08   8.5e-05   18.2   0.0   635   670  1292  1330  1286  1347 0.90 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  10  21     2e-75   1.2e-71  239.8   0.0   682   976  1389  1804  1385  1808 0.76 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  11  21   2.9e-44   1.8e-40  136.5   0.1   972  1083  1876  2009  1875  2014 0.88 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  12  21   4.8e-14   2.9e-10   36.3   0.0  1079  1135  2054  2113  2048  2118 0.91 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  13  21     7e-31   4.2e-27   92.1   0.1  1135  1227  2184  2282  2171  2291 0.90 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  14  21   9.8e-27   5.9e-23   78.4   0.0  1221  1294  2326  2399  2324  2405 0.95 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  15  21   1.5e-33   9.3e-30  101.0   0.8  1302  1376  2447  2521  2438  2526 0.94 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  16  21   3.8e-05      0.23    6.8   1.6  1386  1415  2611  2640  2608  2644 0.87 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  17  21   1.4e-14   8.5e-11   38.1   0.0  1424  1460  2767  2803  2760  2807 0.90 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  18  21    0.0005         3    3.1   0.5  1459  1489  2845  2875  2841  2893 0.88 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480595.1         -           3818 229at5820            -           2164         0 2284.9 153.4  19  21   2.6e-80   1.6e-76  256.1   8.0  1468  1693  2923  3188  2901  3193 0.82 | transcript=PVW1_070027700_t1 | gene=PVW1_070027700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1006391-1018177(-) | protein_length=3818 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
