#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476726.1         -            294 10500at5820          -            250  1.3e-143  475.3  25.4   1   1    2e-145    1e-142  472.3  25.4     1   250     1   279     1   279 0.92 | transcript=PVW1_090021100_t1 | gene=PVW1_090021100 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCQ2] | location=CAJZCX010000007:749403-751667(+) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474781.1         -            437 10500at5820          -            250   2.1e-26   91.4  26.0   1   1   1.7e-28   8.7e-26   89.3  26.0     7   231   152   405   144   410 0.68 | transcript=PVW1_100029300_t1 | gene=PVW1_100029300 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYC2] | location=CAJZCX010000005:1157884-1160715(-) | protein_length=437 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481612.1         -            281 10500at5820          -            250   7.4e-25   86.3   8.0   1   1   2.3e-27   1.1e-24   85.7   8.0    11   230    26   264    13   268 0.66 | transcript=PVW1_060019400_t1 | gene=PVW1_060019400 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H9V3] | location=CAJZCX010000012:623911-626396(+) | protein_length=281 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478084.1         -            284 10500at5820          -            250   1.2e-24   85.6  29.7   1   1   2.4e-24   1.2e-21   75.7  29.7     7   232    24   262    19   270 0.67 | transcript=PVW1_110045000_t1 | gene=PVW1_110045000 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H0B3] | location=CAJZCX010000008:1686958-1688625(+) | protein_length=284 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472104.1         -           1010 10500at5820          -            250   1.1e-17   62.8  27.1   1   1   9.2e-19   4.6e-16   57.5  27.1     9   219    45   290    38   331 0.66 | transcript=PVW1_140029700_t1 | gene=PVW1_140029700 | organism=Plasmodium_vivax_PvW1 | gene_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | transcript_product=DHHC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKB7] | location=CAJZCX010000003:1093592-1097405(+) | protein_length=1010 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482433.1         -            272 10500at5820          -            250   1.3e-17   62.5  22.2   1   1   1.5e-19   7.6e-17   60.0  22.2     8   164    10   166     4   254 0.78 | transcript=PVW1_040015200_t1 | gene=PVW1_040015200 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4H816] | location=CAJZCX010000013:461820-464173(+) | protein_length=272 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472079.1         -            297 10500at5820          -            250   3.1e-15   54.8  22.6   1   2   2.9e-16   1.4e-13   49.3  17.8     8   159    40   195    34   216 0.71 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472079.1         -            297 10500at5820          -            250   3.1e-15   54.8  22.6   2   2    0.0016      0.79    7.6   2.2   147   218   200   276   188   289 0.69 | transcript=PVW1_140028500_t1 | gene=PVW1_140028500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HK58] | location=CAJZCX010000003:1029256-1031881(+) | protein_length=297 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 10500at5820          -            250   5.5e-14   50.7  11.0   1   2       6.8   3.4e+03   -4.3   1.6   141   147   272   278   241   321 0.53 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479343.1         -            611 10500at5820          -            250   5.5e-14   50.7  11.0   2   2   1.1e-16   5.5e-14   50.7  11.0    75   199   413   546   404   586 0.72 | transcript=PVW1_080042500_t1 | gene=PVW1_080042500 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1G4HC65] | location=CAJZCX010000009:1603314-1606083(-) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480771.1         -            520 10500at5820          -            250   7.5e-10   37.1   8.9   1   3       1.3   6.6e+02   -2.0   0.1    44    65    36    60     7    64 0.68 | transcript=PVW1_070037900_t1 | gene=PVW1_070037900 | organism=Plasmodium_vivax_PvW1 | gene_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | transcript_product=Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A564ZUY3] | location=CAJZCX010000011:1398925-1401942(-) | protein_length=520 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
