#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474001.1         -            763 6648at5820           -            520  1.2e-195  649.4  27.1   1   1  1.6e-195  1.6e-192  639.1  27.1     1   520     1   763     1   763 0.89 | transcript=PVW1_120081200_t1 | gene=PVW1_120081200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3222289-3224580(+) | protein_length=763 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476791.1         -            478 6648at5820           -            520   4.4e-12   43.7  13.4   1   3   4.3e-15   4.4e-12   43.7  13.4    52   259    56   281     5   325 0.77 | transcript=PVW1_090024700_t1 | gene=PVW1_090024700 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | location=CAJZCX010000007:883689-885484(+) | protein_length=478 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476791.1         -            478 6648at5820           -            520   4.4e-12   43.7  13.4   2   3      0.12   1.2e+02   -0.6   0.3   376   433   357   414   290   426 0.57 | transcript=PVW1_090024700_t1 | gene=PVW1_090024700 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | location=CAJZCX010000007:883689-885484(+) | protein_length=478 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476791.1         -            478 6648at5820           -            520   4.4e-12   43.7  13.4   3   3      0.16   1.6e+02   -1.1   0.4   473   513   429   470   359   477 0.60 | transcript=PVW1_090024700_t1 | gene=PVW1_090024700 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GXG1] | location=CAJZCX010000007:883689-885484(+) | protein_length=478 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471928.1         -            458 6648at5820           -            520   7.7e-11   39.6  28.5   1   4     3e-08   3.1e-05   21.1  14.4     3   160     6   159     4   162 0.79 | transcript=PVW1_140018600_t1 | gene=PVW1_140018600 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | location=CAJZCX010000003:610077-611453(+) | protein_length=458 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471928.1         -            458 6648at5820           -            520   7.7e-11   39.6  28.5   2   4   3.9e-10     4e-07   27.4   0.1   184   251   155   223   148   231 0.89 | transcript=PVW1_140018600_t1 | gene=PVW1_140018600 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | location=CAJZCX010000003:610077-611453(+) | protein_length=458 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471928.1         -            458 6648at5820           -            520   7.7e-11   39.6  28.5   3   4     0.039        40    1.0   1.6   273   345   281   348   257   423 0.56 | transcript=PVW1_140018600_t1 | gene=PVW1_140018600 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | location=CAJZCX010000003:610077-611453(+) | protein_length=458 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471928.1         -            458 6648at5820           -            520   7.7e-11   39.6  28.5   4   4     0.096        97   -0.3   0.4   404   429   362   387   356   457 0.55 | transcript=PVW1_140018600_t1 | gene=PVW1_140018600 | organism=Plasmodium_vivax_PvW1 | gene_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | transcript_product=MHD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H4C1] | location=CAJZCX010000003:610077-611453(+) | protein_length=458 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472252.1         -            611 6648at5820           -            520   3.9e-09   34.0  80.0   1   3   4.8e-09   4.9e-06   23.8  53.2     1   248     2   304     2   308 0.78 | transcript=PVW1_140043300_t1 | gene=PVW1_140043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1619715-1621550(+) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472252.1         -            611 6648at5820           -            520   3.9e-09   34.0  80.0   2   3     0.073        74    0.1   0.6   256   348   371   456   358   463 0.51 | transcript=PVW1_140043300_t1 | gene=PVW1_140043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1619715-1621550(+) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472252.1         -            611 6648at5820           -            520   3.9e-09   34.0  80.0   3   3   2.8e-07   0.00028   18.0  12.6   385   511   466   603   451   609 0.80 | transcript=PVW1_140043300_t1 | gene=PVW1_140043300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1619715-1621550(+) | protein_length=611 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476759.1         -            155 6648at5820           -            520   1.8e-06   25.2   0.5   1   1   1.8e-09   1.8e-06   25.2   0.5    57   144    61   145     6   153 0.80 | transcript=PVW1_090023300_t1 | gene=PVW1_090023300 | organism=Plasmodium_vivax_PvW1 | gene_product=AP complex subunit sigma [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCP7] | transcript_product=AP complex subunit sigma [Source:UniProtKB/TrEMBL;Acc:A0A1G4HCP7] | location=CAJZCX010000007:835907-836518(+) | protein_length=155 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
