#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   1   7   1.7e-56   3.5e-53  179.0  11.6     1   116   118   234   118   249 0.90 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   2   7   4.1e-38   8.2e-35  118.2   7.9   112   216   302   421   294   436 0.84 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   3   7         0         0 1220.9  46.9   198   798   525  1164   519  1171 0.95 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   4   7   1.9e-78   3.8e-75  251.8  11.3   794   920  1254  1381  1238  1384 0.95 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   5   7   1.9e-28   3.9e-25   86.1   0.0   917   971  1508  1562  1491  1566 0.90 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   6   7   5.6e-62   1.1e-58  197.2  10.4   970  1086  1672  1790  1666  1808 0.95 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472343.1         -           2041 882at5820            -           1269         0 2418.3 145.2   7   7  8.3e-122  1.7e-118  395.4  15.9  1083  1269  1848  2037  1844  2037 0.98 | transcript=PVW1_140051700_t1 | gene=PVW1_140051700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2022711-2028989(+) | protein_length=2041 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   1   6   4.8e-21   9.7e-18   61.6  40.3   263   639   392   775   365   777 0.81 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   2   6   1.1e-05     0.023   10.7   5.4   682   767   745   832   729   838 0.72 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   3   6   1.7e-15   3.5e-12   43.2   5.9   810   904   979  1066   943  1087 0.78 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   4   6      0.17   3.4e+02   -3.1   0.0   907   940  1101  1134  1090  1138 0.80 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   5   6   1.3e-11   2.7e-08   30.3   5.4   950  1034  1187  1269  1181  1328 0.79 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475589.1         -           1645 882at5820            -           1269   4.4e-40  135.6  94.8   6   6   4.5e-06    0.0091   12.0  10.8  1119  1268  1500  1634  1466  1635 0.80 | transcript=PVW1_130020300_t1 | gene=PVW1_130020300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:690190-695401(-) | protein_length=1645 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473638.1         -           1449 882at5820            -           1269   9.5e-13   45.1  79.8   1   4   2.5e-13   5.1e-10   36.0  39.9   260   532   115   409    74   430 0.71 | transcript=PVW1_120056000_t1 | gene=PVW1_120056000 | organism=Plasmodium_vivax_PvW1 | gene_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | transcript_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | location=CAJZCX010000004:2149879-2154228(-) | protein_length=1449 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473638.1         -           1449 882at5820            -           1269   9.5e-13   45.1  79.8   2   4   0.00037      0.75    5.7   4.4   701   754   502   554   428   562 0.78 | transcript=PVW1_120056000_t1 | gene=PVW1_120056000 | organism=Plasmodium_vivax_PvW1 | gene_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | transcript_product=Potassium channel K2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H1P8] | location=CAJZCX010000004:2149879-2154228(-) | protein_length=1449 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
