#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   1   9  8.8e-167  5.4e-163  543.1  35.5     2   276     6   281     5   286 0.99 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   2   9   3.9e-73   2.4e-69  232.9  19.9   268   400   299   431   290   439 0.97 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   3   9   2.8e-32   1.7e-28   97.6   1.2   405   468   468   531   464   537 0.95 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   4   9   2.9e-06     0.018   11.4   0.2   464   486   739   761   722   766 0.84 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   5   9   5.4e-12   3.3e-08   30.4   0.0   484   519   835   870   832   881 0.92 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   6   9   1.1e-37   6.8e-34  115.5   2.8   515   586   929  1000   915  1003 0.93 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   7   9   1.3e-34   7.7e-31  105.4   4.0   583   655  1128  1200  1121  1204 0.95 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   8   9  2.6e-115  1.6e-111  372.6  22.1   656   923  1310  1594  1295  1610 0.90 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483483.1         -           2094 918at5820            -           1171         0 1899.5 176.1   9   9  9.3e-133  5.7e-129  430.4  36.6   919  1171  1840  2093  1822  2093 0.98 | transcript=PVW1_030023600_t1 | gene=PVW1_030023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:818692-826322(+) | protein_length=2094 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/918at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/918at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/918at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:50:08 2026
# [ok]
