#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   1   8   1.2e-06    0.0035   14.5   0.1     1    22    19    40    19    43 0.94 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   2   8   5.9e-44   1.8e-40  137.6   0.0    23    99    68   144    65   151 0.96 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   3   8   6.8e-36   2.1e-32  111.0   0.0    98   177   167   246   162   251 0.96 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   4   8     1e-33   3.1e-30  103.8   0.1   179   268   286   382   280   412 0.90 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   5   8   7.1e-59   2.2e-55  186.9   0.8   268   414   414   580   391   583 0.85 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   6   8   2.3e-26     7e-23   79.5   0.0   421   486   650   718   645   722 0.93 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   7   8   1.5e-16   4.5e-13   47.1   0.0   467   524   738   802   733   804 0.78 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481258.1         -            946 2641at5820           -            590  1.5e-219  729.0  15.6   8   8   8.8e-18   2.7e-14   51.2   0.0   526   585   850   915   846   919 0.84 | transcript=PVW1_060009300_t1 | gene=PVW1_060009300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:180695-183820(-) | protein_length=946 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2641at5820           -            590   0.00013   19.2   2.1   1   5      0.24   7.2e+02   -3.1   5.6   245   322    99   177    84   192 0.77 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2641at5820           -            590   0.00013   19.2   2.1   2   5      0.03        90   -0.1   2.9   185   238   237   290   226   302 0.79 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477918.1         -            986 2641at5820           -            590   0.00013   19.2   2.1   3   5   0.00021      0.64    7.0   2.5   297   344   413   460   381   479 0.75 | transcript=PVW1_110036300_t1 | gene=PVW1_110036300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1351858-1355007(+) | protein_length=986 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
