#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   1   6     3e-67     3e-64  216.0  12.4     1   143    25   168    25   173 0.98 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   2   6   3.5e-94   3.5e-91  305.1   4.5   142   319   192   373   188   375 0.97 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   3   6   1.7e-41   1.7e-38  130.8   0.0   318   488   419   627   412   635 0.80 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   4   6   3.2e-30   3.2e-27   93.6   0.0   491   574   688   777   684   780 0.94 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   5   6   7.5e-18   7.6e-15   52.6   0.0   575   635   808   883   802   889 0.84 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479228.1         -           1123 2874at5820           -            780  2.3e-278  924.1  24.5   6   6   1.7e-39   1.7e-36  124.2   0.0   634   778   932  1112   928  1114 0.85 | transcript=PVW1_080033600_t1 | gene=PVW1_080033600 | organism=Plasmodium_vivax_PvW1 | gene_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | transcript_product=TPR domain containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H628] | location=CAJZCX010000009:1265559-1268930(+) | protein_length=1123 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 2874at5820           -            780   3.1e-14   50.6  47.3   1   4   3.6e-05     0.037   10.7   2.5   189   342     3   147     1   184 0.77 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 2874at5820           -            780   3.1e-14   50.6  47.3   2   4      0.18   1.8e+02   -1.5   4.1   525   598   130   204   114   220 0.82 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 2874at5820           -            780   3.1e-14   50.6  47.3   3   4   1.2e-10   1.2e-07   28.8  21.9   169   306   210   347   195   359 0.76 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475644.1         -            559 2874at5820           -            780   3.1e-14   50.6  47.3   4   4   5.9e-08     6e-05   19.9   9.1   174   331   354   500   342   522 0.79 | transcript=PVW1_130022100_t1 | gene=PVW1_130022100 | organism=Plasmodium_vivax_PvW1 | gene_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | transcript_product=STI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4H398] | location=CAJZCX010000006:783884-785563(-) | protein_length=559 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472488.1         -            571 2874at5820           -            780   2.3e-11   41.1   7.0   1   1   3.4e-14   3.5e-11   40.5   7.0   193   339   399   531   380   539 0.83 | transcript=PVW1_140065500_t1 | gene=PVW1_140065500 | organism=Plasmodium_vivax_PvW1 | gene_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | transcript_product=Tetratricopeptide repeat protein, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4H5T7] | location=CAJZCX010000003:2644187-2645902(+) | protein_length=571 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
