#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   1  12   4.3e-34   2.6e-30  103.3   1.4     1    85     1    92     1    94 0.89 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   2  12  1.1e-116  6.4e-113  377.1  13.1    86   323   181   435   177   438 0.93 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   3  12  3.5e-102   2.1e-98  329.0  19.1   323   547   472   740   469   743 0.88 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   4  12  3.1e-153  1.9e-149  498.2  31.2   549   827   807  1091   804  1097 0.97 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   5  12   1.8e-29   1.1e-25   88.0   0.1   819   892  1109  1185  1101  1195 0.92 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   6  12   1.5e-51   9.4e-48  161.2   0.7   882   982  1286  1387  1278  1391 0.93 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   7  12   0.00071       4.3    3.2   0.4   980   996  1429  1445  1425  1447 0.91 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   8  12     4e-69   2.4e-65  219.5   6.5   995  1116  1475  1600  1464  1615 0.94 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3   9  12   1.3e-37   7.8e-34  115.0   3.1  1115  1179  1632  1696  1630  1702 0.96 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3  10  12   1.9e-91   1.2e-87  293.4  16.9  1176  1338  1736  1901  1729  1904 0.96 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473589.1         -           2220 529at5820            -           1531         0 2431.3 188.3  11  12   1.2e-15     7e-12   42.3   0.1  1340  1383  1959  2004  1955  2010 0.92 | transcript=PVW1_120051300_t1 | gene=PVW1_120051300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1921229-1928035(-) | protein_length=2220 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
