#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   1  10   1.6e-99   9.5e-96  320.2  27.3     2   204     9   217     8   239 0.95 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   2  10   5.1e-49   3.1e-45  152.8   4.7   203   317   560   674   554   685 0.94 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   3  10   2.9e-68   1.8e-64  216.6  24.5   324   461  1206  1351  1197  1357 0.94 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   4  10  6.1e-101   3.7e-97  324.9  29.1   426   651  1390  1634  1374  1647 0.87 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   5  10   6.4e-39   3.9e-35  119.4  15.8   650   735  1709  1801  1704  1813 0.88 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   6  10   4.1e-74   2.5e-70  236.0  25.1   737   892  1856  2015  1854  2036 0.97 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   7  10   2.3e-05      0.14    8.1   4.7   888   936  2325  2375  2274  2382 0.73 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   8  10   4.3e-66   2.6e-62  209.4  20.9   886  1071  2471  2667  2446  2673 0.85 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3   9  10     7e-51   4.2e-47  159.0  15.1  1066  1161  2903  2998  2900  3005 0.96 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477553.1         -           3404 451at5820            -           1467         0 2143.3 286.3  10  10  1.9e-139  1.2e-135  452.5  47.1  1156  1467  3048  3401  3045  3401 0.90 | transcript=PVW1_110013000_t1 | gene=PVW1_110013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:314589-324803(-) | protein_length=3404 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/451at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/451at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/451at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:05 2026
# [ok]
