#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   1   9   1.6e-17   4.9e-14   49.6   1.8     1    45     2    46     2    52 0.90 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   2   9   2.4e-13   7.4e-10   35.8   0.0    41    85    77   120    67   135 0.81 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   3   9     2e-73   6.1e-70  234.7   1.9    79   210   154   285   145   288 0.95 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   4   9   1.2e-49   3.8e-46  155.9   0.3   210   319   318   437   307   442 0.90 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   5   9  3.4e-103     1e-99  333.2   6.9   316   543   519   779   511   785 0.88 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   6   9   7.1e-28   2.1e-24   83.9   1.3   545   649   810   951   804   958 0.80 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   7   9   4.4e-21   1.3e-17   61.4   2.6   641   711   973  1064   967  1066 0.84 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   8   9   2.1e-51   6.3e-48  161.8   0.3   710   838  1126  1270  1121  1277 0.87 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481750.1         -           1463 2415at5820           -            990         0 1308.4  69.6   9   9   8.7e-70   2.6e-66  222.6   5.0   839   989  1296  1456  1288  1457 0.92 | transcript=PVW1_060024500_t1 | gene=PVW1_060024500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:799266-803657(-) | protein_length=1463 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473398.1         -            651 2415at5820           -            990      0.29    7.3   3.1   1   1   0.00016      0.49    6.6   3.1    13    92   291   373   285   381 0.74 | transcript=PVW1_120038200_t1 | gene=PVW1_120038200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1384698-1386888(-) | protein_length=651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2415at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2415at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:35:57 2026
# [ok]
