#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   1   9     2e-26   1.2e-22   78.0   0.2     1    58     1    58     1    75 0.89 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   2   9  7.1e-144  4.3e-140  467.1  30.2    46   341   129   454   117   460 0.89 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   3   9  1.3e-160  7.7e-157  522.6  32.9   361   678   626   957   613   964 0.94 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   4   9   1.2e-14   7.1e-11   39.0   0.0   676   717  1185  1227  1171  1232 0.88 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   5   9   1.4e-85   8.6e-82  273.9  11.2   721   902  1275  1478  1269  1507 0.94 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   6   9   1.1e-14   6.5e-11   39.1   0.1   922   968  1593  1642  1589  1647 0.90 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   7   9  2.3e-101   1.4e-97  326.3  10.5   965  1195  1698  1947  1692  1958 0.89 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   8   9   1.5e-16   9.1e-13   45.2   0.4  1187  1233  2033  2079  2018  2090 0.82 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475660.1         -           2258 459at5820            -           1365         0 1978.2 138.1   9   9   6.6e-69     4e-65  218.7   7.1  1220  1364  2091  2248  2084  2249 0.88 | transcript=PVW1_130022600_t1 | gene=PVW1_130022600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:802915-809691(+) | protein_length=2258 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/459at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/459at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/459at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:42:19 2026
# [ok]
