#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   1  12   2.7e-25   1.7e-21   74.1   0.6    30   107   671   750   660   754 0.91 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   2  12  4.5e-133  2.7e-129  431.2  25.0   106   371   775  1066   770  1075 0.90 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   3  12     1e-35   6.3e-32  108.6   0.3   366   442  1106  1183  1098  1201 0.91 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   4  12   3.8e-75   2.3e-71  239.3   8.9   453   605  1269  1439  1264  1471 0.89 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   5  12   2.6e-74   1.6e-70  236.5  16.1   605   741  1471  1607  1454  1620 0.95 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   6  12   2.9e-30   1.8e-26   90.6   1.2   740   818  1655  1733  1650  1744 0.92 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   7  12   1.3e-07   0.00079   15.5   0.0   819   850  1768  1799  1764  1828 0.86 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   8  12   2.9e-27   1.7e-23   80.6   0.3   860   920  1875  1939  1869  1947 0.87 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2   9  12   9.5e-68   5.8e-64  214.8   8.3   921  1062  1983  2124  1980  2142 0.95 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2  10  12   1.2e-06    0.0073   12.3   0.7  1056  1083  2196  2223  2192  2225 0.92 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479009.1         -           2651 590at5820            -           1357         0 1766.5 147.2  11  12   3.4e-50   2.1e-46  156.6   2.3  1066  1226  2260  2450  2250  2465 0.82 | transcript=PVW1_080022800_t1 | gene=PVW1_080022800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:809438-817580(+) | protein_length=2651 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
