#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   1  11   5.3e-24   1.6e-20   70.4   1.6     1    89     1   102     1   117 0.84 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   2  11   1.7e-06    0.0051   12.3   0.1    94   121   302   329   256   346 0.89 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   3  11  5.9e-275  1.8e-271  902.6   3.1   115   516   407   808   403   811 0.99 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   4  11  8.3e-218  2.5e-214  713.1  12.8   514   871   846  1223   842  1235 0.95 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   5  11   2.2e-17   6.6e-14   48.4   0.4   867   935  1310  1387  1295  1399 0.76 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   6  11     0.031        96   -1.8   0.2   917   941  1457  1481  1446  1486 0.83 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   7  11     1e-59   3.1e-56  188.8   9.0   939  1094  1560  1737  1552  1752 0.84 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   8  11   3.1e-39   9.4e-36  120.9   6.7  1082  1243  1770  2004  1765  2007 0.78 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1   9  11   8.7e-57   2.6e-53  179.1   0.1  1236  1379  2022  2195  2011  2205 0.87 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1  10  11  8.6e-186  2.6e-182  606.9  12.8  1378  1665  2266  2553  2262  2570 0.98 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473594.1         -           2980 165at5820            -           2038         0 3554.6 108.1  11  11  8.9e-230  2.7e-226  752.8   0.0  1662  2037  2596  2980  2589  2980 0.97 | transcript=PVW1_120051800_t1 | gene=PVW1_120051800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1935144-1944438(-) | protein_length=2980 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
