#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   1  15  3.2e-185  9.7e-182  605.0   9.6     1   266    34   312    34   325 0.96 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   2  15   4.6e-14   1.4e-10   38.0   1.6   263   328   396   484   391   487 0.83 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   3  15   5.2e-56   1.6e-52  176.9   0.1   323   409   573   659   558   663 0.95 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   4  15  1.8e-111  5.6e-108  360.6   7.9   407   596   682   869   674   886 0.92 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   5  15     0.056   1.7e+02   -2.1   0.2   574   602   903   931   898   937 0.78 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   6  15   6.2e-86   1.9e-82  276.1  25.7   595   802  1046  1252  1039  1267 0.86 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   7  15   0.00036       1.1    5.2   0.0   737   771  1282  1316  1275  1332 0.82 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   8  15   3.5e-27   1.1e-23   81.4  14.3   769   883  1417  1534  1411  1538 0.88 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3   9  15     0.026        79   -1.0  12.1   813   874  1526  1583  1520  1635 0.59 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3  10  15     5e-29   1.5e-25   87.6   6.5   867   941  1664  1738  1645  1742 0.89 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3  11  15      0.08   2.4e+02   -2.6   0.7   749   780  1784  1815  1768  1838 0.44 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476123.1         -           2396 588at5820            -           1267         0 2106.4 180.3  12  15   1.3e-23   3.8e-20   69.7   7.4   939   993  1849  1903  1841  1916 0.90 | transcript=PVW1_130040800_t1 | gene=PVW1_130040800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1565137-1573073(+) | protein_length=2396 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
