#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   1  10     1e-45   6.1e-42  141.9   4.5     1    90     1    90     1    95 0.98 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   2  10   3.5e-08   0.00021   17.5   0.1    88   120   172   207   156   210 0.88 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   3  10     1e-65   6.1e-62  208.1  24.0   119   232   236   349   228   353 0.98 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   4  10   2.2e-68   1.4e-64  216.9  23.8   232   369   448   592   439   594 0.93 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   5  10   3.2e-13   1.9e-09   34.2   0.3   366   405   705   744   701   753 0.88 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   6  10  3.4e-101     2e-97  325.7  26.9   403   589   875  1065   855  1068 0.94 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   7  10  2.7e-107  1.6e-103  345.9  31.0   589   777  1110  1298  1102  1301 0.98 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   8  10   5.8e-71   3.5e-67  225.5  16.4   775   898  1497  1620  1490  1626 0.97 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5   9  10  3.1e-181  1.9e-177  590.8  36.5   906  1207  1702  2009  1692  2025 0.97 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472479.1         -           2235 746at5820            -           1276         0 2162.1 233.5  10  10     2e-34   1.2e-30  104.4   5.4  1213  1276  2169  2232  2157  2232 0.96 | transcript=PVW1_140064800_t1 | gene=PVW1_140064800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2604000-2611108(-) | protein_length=2235 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/746at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/746at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/746at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:47:37 2026
# [ok]
