#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475713.1         -            790 4413at5820           -            552  9.9e-277  917.5  47.0   1   4   6.1e-65   5.3e-62  208.6  13.7     2   147     9   171     5   198 0.87 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 4413at5820           -            552  9.9e-277  917.5  47.0   2   4   3.5e-92     3e-89  298.6  10.0   144   302   269   430   258   433 0.95 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 4413at5820           -            552  9.9e-277  917.5  47.0   3   4  1.8e-122  1.5e-119  398.6   3.9   303   526   491   735   483   739 0.92 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475713.1         -            790 4413at5820           -            552  9.9e-277  917.5  47.0   4   4   6.8e-09   5.9e-06   23.6   0.1   527   552   762   787   754   787 0.94 | transcript=PVW1_130025200_t1 | gene=PVW1_130025200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:925258-927792(-) | protein_length=790 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475881.1         -            518 4413at5820           -            552   4.4e-24   83.5  18.9   1   3      0.35   3.1e+02   -1.8   1.5   137   171    29    63     4    85 0.65 | transcript=PVW1_130032500_t1 | gene=PVW1_130032500 | organism=Plasmodium_vivax_PvW1 | gene_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | transcript_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | location=CAJZCX010000006:1216905-1218461(+) | protein_length=518 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475881.1         -            518 4413at5820           -            552   4.4e-24   83.5  18.9   2   3   4.7e-12   4.1e-09   34.1   3.7   138   290   128   295   108   311 0.67 | transcript=PVW1_130032500_t1 | gene=PVW1_130032500 | organism=Plasmodium_vivax_PvW1 | gene_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | transcript_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | location=CAJZCX010000006:1216905-1218461(+) | protein_length=518 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475881.1         -            518 4413at5820           -            552   4.4e-24   83.5  18.9   3   3   5.8e-20   5.1e-17   60.2   0.6   359   519   319   475   297   480 0.86 | transcript=PVW1_130032500_t1 | gene=PVW1_130032500 | organism=Plasmodium_vivax_PvW1 | gene_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | transcript_product=Nucleolar GTP-binding protein 2 [Source:UniProtKB/TrEMBL;Acc:A0A1G4HIT8] | location=CAJZCX010000006:1216905-1218461(+) | protein_length=518 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9483315.1         -            800 4413at5820           -            552   6.8e-09   33.3   0.7   1   1   1.6e-11   1.4e-08   32.3   0.7   321   419   530   623   389   640 0.79 | transcript=PVW1_030017100_t1 | gene=PVW1_030017100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000014:560610-563012(-) | protein_length=800 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474778.1         -            533 4413at5820           -            552   8.6e-09   33.0   1.5   1   3         7   6.1e+03   -6.3   3.3    70    79    33    42     8    79 0.48 | transcript=PVW1_100029000_t1 | gene=PVW1_100029000 | organism=Plasmodium_vivax_PvW1 | gene_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | transcript_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | location=CAJZCX010000005:1149346-1150947(+) | protein_length=533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474778.1         -            533 4413at5820           -            552   8.6e-09   33.0   1.5   2   3   9.9e-12   8.6e-09   33.0   1.5   212   284   188   258   170   268 0.86 | transcript=PVW1_100029000_t1 | gene=PVW1_100029000 | organism=Plasmodium_vivax_PvW1 | gene_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | transcript_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | location=CAJZCX010000005:1149346-1150947(+) | protein_length=533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474778.1         -            533 4413at5820           -            552   8.6e-09   33.0   1.5   3   3      0.77   6.6e+02   -2.9   2.6   109   157   416   465   375   480 0.61 | transcript=PVW1_100029000_t1 | gene=PVW1_100029000 | organism=Plasmodium_vivax_PvW1 | gene_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | transcript_product=GN3L_Grn1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDW8] | location=CAJZCX010000005:1149346-1150947(+) | protein_length=533 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474968.1         -            288 4413at5820           -            552   1.5e-07   28.9   0.0   1   1   2.6e-10   2.3e-07   28.3   0.0   362   424    85   150    51   181 0.74 | transcript=PVW1_100044700_t1 | gene=PVW1_100044700 | organism=Plasmodium_vivax_PvW1 | gene_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | transcript_product=EngB-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYS3] | location=CAJZCX010000005:1798422-1800622(+) | protein_length=288 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472242.1         -            871 4413at5820           -            552     1e-06   26.2   7.3   1   3   0.00056      0.48    7.4   0.0   362   422   293   359   283   373 0.75 | transcript=PVW1_140042300_t1 | gene=PVW1_140042300 | organism=Plasmodium_vivax_PvW1 | gene_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | transcript_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | location=CAJZCX010000003:1580630-1583245(+) | protein_length=871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472242.1         -            871 4413at5820           -            552     1e-06   26.2   7.3   2   3   2.9e-07   0.00025   18.3   0.4   340   396   547   603   533   618 0.82 | transcript=PVW1_140042300_t1 | gene=PVW1_140042300 | organism=Plasmodium_vivax_PvW1 | gene_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | transcript_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | location=CAJZCX010000003:1580630-1583245(+) | protein_length=871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472242.1         -            871 4413at5820           -            552     1e-06   26.2   7.3   3   3     0.019        16    2.4   0.9   212   270   649   704   630   770 0.82 | transcript=PVW1_140042300_t1 | gene=PVW1_140042300 | organism=Plasmodium_vivax_PvW1 | gene_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | transcript_product=GTPase Der [Source:UniProtKB/TrEMBL;Acc:A0A1G4HKH8] | location=CAJZCX010000003:1580630-1583245(+) | protein_length=871 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475577.1         -            417 4413at5820           -            552    0.0017   15.5   7.3   1   3   0.00051      0.44    7.5   0.3   216   264   105   153    98   178 0.82 | transcript=PVW1_130019900_t1 | gene=PVW1_130019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:667366-668619(-) | protein_length=417 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475577.1         -            417 4413at5820           -            552    0.0017   15.5   7.3   2   3   4.7e-05     0.041   11.0   0.2   355   380   196   221   165   324 0.86 | transcript=PVW1_130019900_t1 | gene=PVW1_130019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:667366-668619(-) | protein_length=417 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475577.1         -            417 4413at5820           -            552    0.0017   15.5   7.3   3   3      0.14   1.3e+02   -0.6   0.2   443   461   336   356   312   366 0.81 | transcript=PVW1_130019900_t1 | gene=PVW1_130019900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:667366-668619(-) | protein_length=417 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4413at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/4413at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/4413at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:41:30 2026
# [ok]
