#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   1   6     0.013        16    0.9   0.1     1    28     1    40     1    47 0.66 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   2   6   1.4e-95   1.7e-92  309.1  17.4    47   249   179   412   160   419 0.90 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   3   6         0         0 1326.4  52.1   248   860   520  1137   515  1141 0.99 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   4   6         0         0 1040.5  37.0   858  1342  1198  1689  1192  1693 0.98 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   5   6    6e-169  7.3e-166  552.4  18.8  1332  1602  1747  2021  1731  2025 0.97 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474017.1         -           2439 322at5820            -           1848         0 3562.8 181.8   6   6  6.3e-109  7.6e-106  353.4  21.1  1600  1848  2121  2431  2118  2431 0.86 | transcript=PVW1_120082800_t1 | gene=PVW1_120082800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3303471-3311786(-) | protein_length=2439 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 322at5820            -           1848  6.5e-170  565.8  83.0   1   8   3.3e-42   4.1e-39  132.1   1.3   173   365   667   861   656   865 0.88 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 322at5820            -           1848  6.5e-170  565.8  83.0   2   8   9.2e-79   1.1e-75  253.4   1.0   372   662   931  1222   923  1229 0.96 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 322at5820            -           1848  6.5e-170  565.8  83.0   3   8   1.9e-19   2.3e-16   56.7  25.2   663   972  1254  1551  1245  1555 0.84 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 322at5820            -           1848  6.5e-170  565.8  83.0   4   8   2.5e-06     0.003   13.2   0.1   972  1096  1577  1702  1560  1713 0.81 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479987.1         -           2667 322at5820            -           1848  6.5e-170  565.8  83.0   5   8   3.8e-17   4.6e-14   49.1   0.1  1100  1206  1744  1849  1737  1855 0.90 | transcript=PVW1_050036200_t1 | gene=PVW1_050036200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1346657-1354660(+) | protein_length=2667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
