#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9474889.1         -            764 6067at5820           -            491  4.4e-205  680.6  63.2   1   5  2.7e-164  2.3e-161  536.4  18.7     2   375    19   428    18   442 0.81 | transcript=PVW1_100038400_t1 | gene=PVW1_100038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1552423-1554717(-) | protein_length=764 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474889.1         -            764 6067at5820           -            491  4.4e-205  680.6  63.2   2   5         7   6.1e+03  -10.2  23.3   310   371   443   508   430   523 0.40 | transcript=PVW1_100038400_t1 | gene=PVW1_100038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1552423-1554717(-) | protein_length=764 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474889.1         -            764 6067at5820           -            491  4.4e-205  680.6  63.2   3   5   3.3e-15   2.8e-12   44.7   3.8   328   408   521   603   515   609 0.86 | transcript=PVW1_100038400_t1 | gene=PVW1_100038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1552423-1554717(-) | protein_length=764 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474889.1         -            764 6067at5820           -            491  4.4e-205  680.6  63.2   4   5   8.4e-11   7.3e-08   30.1   0.0   400   440   636   676   627   680 0.89 | transcript=PVW1_100038400_t1 | gene=PVW1_100038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1552423-1554717(-) | protein_length=764 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474889.1         -            764 6067at5820           -            491  4.4e-205  680.6  63.2   5   5   4.1e-29   3.5e-26   90.5   0.4   442   491   715   764   711   764 0.96 | transcript=PVW1_100038400_t1 | gene=PVW1_100038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1552423-1554717(-) | protein_length=764 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480785.1         -            215 6067at5820           -            491      0.25    8.6  11.2   1   1   0.00037      0.32    8.2  11.2   315   454    69   209    58   212 0.53 | transcript=PVW1_070038400_t1 | gene=PVW1_070038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1413632-1414279(-) | protein_length=215 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476281.1         -            132 6067at5820           -            491         1    6.5  11.7   1   1    0.0014       1.2    6.3  11.7   314   400    18   102     3   124 0.48 | transcript=PVW1_130051200_t1 | gene=PVW1_130051200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:2036889-2037422(-) | protein_length=132 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 6067at5820           -            491       1.2    6.3  14.4   1   1    0.0018       1.5    6.0  14.4   307   390    35   118    29   135 0.60 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480655.1         -             99 6067at5820           -            491       2.5    5.3  15.3   1   1    0.0028       2.5    5.3  15.3   327   376    10    57     1    83 0.42 | transcript=PVW1_070032900_t1 | gene=PVW1_070032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1214216-1214722(+) | protein_length=99 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474786.1         -            667 6067at5820           -            491       5.8    4.1  17.4   1   1     0.012        10    3.3  17.4   319   401    40   132    27   185 0.39 | transcript=PVW1_100029800_t1 | gene=PVW1_100029800 | organism=Plasmodium_vivax_PvW1 | gene_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | transcript_product=ATP-dependent RNA helicase DDX41, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HDT1] | location=CAJZCX010000005:1177217-1179220(-) | protein_length=667 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474932.1         -            155 6067at5820           -            491       6.7    3.9  17.8   1   1    0.0091       7.9    3.6  17.8   318   380    73   131    49   142 0.36 | transcript=PVW1_100041400_t1 | gene=PVW1_100041400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1681178-1681961(-) | protein_length=155 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6067at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/6067at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/6067at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:45:01 2026
# [ok]
