#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   1   7   2.1e-38   2.6e-35  120.4   0.3     1    79     1    82     1    88 0.95 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   2   7   3.5e-09   4.2e-06   23.9   0.1    79   113   130   170   127   174 0.77 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   3   7   1.5e-07   0.00018   18.5   0.0    94   146   249   301   240   307 0.85 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   4   7   7.1e-25   8.6e-22   75.7   6.3   141   205   319   384   315   389 0.95 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   5   7   8.7e-70   1.1e-66  224.1  18.3   206   358   474   626   471   634 0.98 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   6   7   4.3e-96   5.2e-93  311.0  25.0   358   543   650   835   646   839 0.98 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478222.1         -            952 3954at5820           -            617  1.3e-274  910.8  93.7   7   7   4.6e-51   5.6e-48  162.2   8.2   540   617   875   952   863   952 0.93 | transcript=PVW1_110051400_t1 | gene=PVW1_110051400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1974858-1977716(+) | protein_length=952 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9477804.1         -            519 3954at5820           -            617   2.2e-06   24.9   8.1   1   1   1.8e-09   2.2e-06   24.9   8.1   539   609   339   408   312   414 0.75 | transcript=PVW1_110027800_t1 | gene=PVW1_110027800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:1010996-1012555(+) | protein_length=519 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475394.1         -           1740 3954at5820           -            617   0.00048   17.1   6.5   1   1   9.4e-07    0.0011   15.9   6.5   557   605   415   462   406   468 0.88 | transcript=PVW1_130011100_t1 | gene=PVW1_130011100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:274150-279372(+) | protein_length=1740 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479893.1         -            732 3954at5820           -            617    0.0011   15.9   7.4   1   1   1.6e-06    0.0019   15.1   7.4   544   607    61   122    42   129 0.79 | transcript=PVW1_050027500_t1 | gene=PVW1_050027500 | organism=Plasmodium_vivax_PvW1 | gene_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTN8] | transcript_product=RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GTN8] | location=CAJZCX010000010:929908-932106(+) | protein_length=732 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474915.1         -            271 3954at5820           -            617       1.2    5.9  18.1   1   2   4.9e-06     0.006   13.5   2.5   556   608    35    87    15    95 0.87 | transcript=PVW1_100040000_t1 | gene=PVW1_100040000 | organism=Plasmodium_vivax_PvW1 | gene_product=zf-NOSIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYR7] | transcript_product=zf-NOSIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1G4GYR7] | location=CAJZCX010000005:1621311-1623089(-) | protein_length=271 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
