#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9476203.1         -           2163 484at5820            -           1555         0 2490.9 126.8   1   4  8.5e-122  4.7e-119  397.2   8.5     1   223     1   278     1   283 0.96 | transcript=PVW1_130044300_t1 | gene=PVW1_130044300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1716416-1724266(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476203.1         -           2163 484at5820            -           1555         0 2490.9 126.8   2   4   1.6e-47   8.9e-45  151.1   0.1   226   345   343   477   321   504 0.64 | transcript=PVW1_130044300_t1 | gene=PVW1_130044300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1716416-1724266(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476203.1         -           2163 484at5820            -           1555         0 2490.9 126.8   3   4  7.3e-113    4e-110  367.6  13.3   319   671   545  1091   524  1117 0.78 | transcript=PVW1_130044300_t1 | gene=PVW1_130044300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1716416-1724266(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9476203.1         -           2163 484at5820            -           1555         0 2490.9 126.8   4   4         0         0 1586.7  85.3   668  1555  1180  2163  1164  2163 0.96 | transcript=PVW1_130044300_t1 | gene=PVW1_130044300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000006:1716416-1724266(-) | protein_length=2163 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9471845.1         -            539 484at5820            -           1555     0.088    8.6  12.4   1   1   0.00022      0.12    8.1  12.4   281   448    91   257    30   290 0.41 | transcript=PVW1_140013000_t1 | gene=PVW1_140013000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:387137-389119(-) | protein_length=539 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474001.1         -            763 484at5820            -           1555       0.4    6.4  20.8   1   3      0.11        62   -0.9   0.1   518   627    30   146    27   203 0.71 | transcript=PVW1_120081200_t1 | gene=PVW1_120081200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3222289-3224580(+) | protein_length=763 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474001.1         -            763 484at5820            -           1555       0.4    6.4  20.8   2   3     0.036        20    0.7   0.0   172   256   138   222   108   246 0.75 | transcript=PVW1_120081200_t1 | gene=PVW1_120081200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3222289-3224580(+) | protein_length=763 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474001.1         -            763 484at5820            -           1555       0.4    6.4  20.8   3   3   0.00017     0.093    8.5  14.7   323   430   364   466   291   525 0.46 | transcript=PVW1_120081200_t1 | gene=PVW1_120081200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:3222289-3224580(+) | protein_length=763 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480625.1         -            516 484at5820            -           1555       1.1    5.0  24.0   1   1    0.0027       1.5    4.5  24.0   314   491    53   237    33   249 0.58 | transcript=PVW1_070030300_t1 | gene=PVW1_070030300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1107178-1108896(-) | protein_length=516 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480785.1         -            215 484at5820            -           1555       2.2    3.9   8.9   1   1    0.0043       2.4    3.8   8.9   329   391    70   130    45   200 0.41 | transcript=PVW1_070038400_t1 | gene=PVW1_070038400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1413632-1414279(-) | protein_length=215 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474932.1         -            155 484at5820            -           1555       2.7    3.6  14.5   1   1    0.0056       3.1    3.4  14.5   339   431    44   135    20   151 0.62 | transcript=PVW1_100041400_t1 | gene=PVW1_100041400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1681178-1681961(-) | protein_length=155 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480655.1         -             99 484at5820            -           1555       3.1    3.4  11.7   1   1     0.005       2.8    3.6  11.7   311   354    12    55     1    94 0.40 | transcript=PVW1_070032900_t1 | gene=PVW1_070032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1214216-1214722(+) | protein_length=99 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482782.1         -            370 484at5820            -           1555       6.3    2.4  20.2   1   1     0.015       8.1    2.0  20.2   165   397    82   313    74   368 0.51 | transcript=PVW1_040027900_t1 | gene=PVW1_040027900 | organism=Plasmodium_vivax_PvW1 | gene_product=Protein MAK16 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8D6] | transcript_product=Protein MAK16 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1G4H8D6] | location=CAJZCX010000013:960789-962143(+) | protein_length=370 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479751.1         -            130 484at5820            -           1555       7.4    2.2   9.8   1   1     0.015         8    2.1   9.8   373   461    17   104     2   117 0.62 | transcript=PVW1_050017900_t1 | gene=PVW1_050017900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:567166-568149(-) | protein_length=130 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 484at5820            -           1555       9.1    1.9   9.0   1   1     0.019        10    1.7   9.0   310   370    68   118    29   136 0.30 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
