#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   1  15   3.4e-29     2e-25   86.8   8.7     1    79     1   105     1   118 0.81 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   2  15   5.1e-07    0.0031   13.3   0.1    73   108   220   255   204   257 0.86 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   3  15   1.1e-21   6.7e-18   61.9   0.7    99   175   514   600   488   604 0.84 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   4  15  2.2e-108  1.3e-104  349.4  21.3   169   376   688   898   679   920 0.96 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   5  15     1e-78   6.3e-75  251.0   6.5   369   550  1040  1225  1029  1233 0.82 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   6  15   1.4e-08   8.8e-05   18.4   2.8   549   576  1286  1317  1283  1326 0.88 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   7  15   2.7e-51   1.6e-47  160.1  10.0   575   677  1392  1494  1384  1519 0.92 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   8  15   2.5e-69   1.5e-65  219.9  17.8   676   802  1550  1684  1545  1690 0.94 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4   9  15     2e-26   1.2e-22   77.6   1.4   803   851  1748  1796  1742  1801 0.95 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  10  15   2.5e-24   1.5e-20   70.7   0.2   852   901  1829  1878  1825  1887 0.94 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  11  15   8.6e-26   5.2e-22   75.5   1.4   899   962  1917  1981  1912  1986 0.89 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  12  15  1.4e-166  8.4e-163  542.3  27.7   959  1255  2065  2379  2055  2384 0.95 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  13  15   4.6e-96   2.8e-92  308.5  20.3  1250  1425  2466  2641  2460  2662 0.96 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  14  15   1.2e-98   7.1e-95  317.1   1.5  1439  1631  2830  3041  2824  3078 0.85 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473166.1         -           3421 359at5820            -           1865         0 2792.1 248.4  15  15   2.6e-97   1.6e-93  312.7  27.4  1635  1865  3159  3419  3137  3419 0.85 | transcript=PVW1_120021000_t1 | gene=PVW1_120021000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:718009-728829(+) | protein_length=3421 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/359at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/359at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/359at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:37:36 2026
# [ok]
