#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   1   9     0.034   2.1e+02   -1.9   0.5     1    17     1    17     1    23 0.87 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   2   9     2e-13   1.2e-09   35.3   0.1    11    51    43    83    35    97 0.82 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   3   9   1.1e-45   6.7e-42  142.0   1.8    46   143   107   213   101   232 0.87 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   4   9  3.6e-182  2.2e-178  593.6  27.1   152   443   371   684   363   685 0.95 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   5   9   1.3e-16   7.8e-13   45.8   0.1   447   492   740   785   730   794 0.94 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   6   9   1.7e-30     1e-26   91.8   1.3   492   573   855   937   851   940 0.96 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   7   9   6.7e-37   4.1e-33  112.9   1.4   574   647  1048  1121  1046  1125 0.98 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   8   9   3.8e-23   2.3e-19   67.4   0.1   659   726  1425  1503  1417  1509 0.90 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9482360.1         -           2090 2029at5820           -            894         0 1291.5  79.0   9   9   1.6e-72   9.4e-69  230.9   1.0   734   890  1619  1777  1607  1779 0.91 | transcript=PVW1_040012500_t1 | gene=PVW1_040012500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000013:360919-367191(-) | protein_length=2090 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2029at5820.hmm
# Target file:     /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa
# Option settings: hmmsearch --domtblout /v3/work/00_inventory/busco/PvW1_proteins/run_plasmodium_odb10/hmmer_output/initial_run_results/2029at5820.out --cpu 1 /v3/work/00_inventory/busco/busco_downloads/lineages/plasmodium_odb10/hmms/2029at5820.hmm /v3/inputs/annotations/plasmodb-68/PvW1.proteins.fa 
# Current dir:     /v3/work/00_inventory/busco
# Date:            Tue May 19 17:33:50 2026
# [ok]
