#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   1   7   4.6e-89     7e-86  287.5   8.2     1   181     1   192     1   198 0.93 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   2   7  2.8e-129  4.3e-126  420.7  14.4   177   391   314   529   307   544 0.96 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   3   7  9.4e-115  1.4e-111  372.6   6.2   389   594   592   799   581   803 0.92 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   4   7     0.064        97   -1.2   0.1   566   585   916   935   913   942 0.85 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   5   7  7.3e-148  1.1e-144  482.3  19.4   581   842  1047  1316  1021  1335 0.93 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   6   7     0.003       4.5    3.2   0.2   840   856  1344  1360  1339  1363 0.90 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475143.1         -           1914 595at5820            -           1280         0 2428.4 112.6   7   7  6.2e-272  9.5e-269  893.3  22.7   853  1280  1474  1914  1455  1914 0.97 | transcript=PVW1_100054100_t1 | gene=PVW1_100054100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:2203476-2209401(-) | protein_length=1914 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 595at5820            -           1280   1.8e-35  120.5  69.0   1   6    0.0085        13    1.7   8.3   140   216   192   268   139   285 0.75 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 595at5820            -           1280   1.8e-35  120.5  69.0   2   6     9e-14   1.4e-10   38.1   1.8   241   391   436   590   422   597 0.80 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 595at5820            -           1280   1.8e-35  120.5  69.0   3   6   2.5e-14   3.8e-11   39.9   5.4   385   550   637   815   615   836 0.74 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484231.1         -           1693 595at5820            -           1280   1.8e-35  120.5  69.0   4   6     1e-11   1.5e-08   31.3   0.3   706   826  1046  1166  1041  1178 0.86 | transcript=PVW1_020021100_t1 | gene=PVW1_020021100 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:712661-717742(+) | protein_length=1693 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
