#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   1   6  2.4e-172  2.5e-169  563.9  52.1     1   335     1   403     1   414 0.89 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   2   6   1.9e-37   1.9e-34  116.5  29.4   330   476   423   597   420   618 0.78 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   3   6  7.4e-180  7.5e-177  588.8  64.2   437  1216   611  1736   593  1746 0.83 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   4   6     1e-27     1e-24   84.2   0.2  1208  1279  1766  1837  1752  1858 0.87 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   5   6  1.6e-225  1.7e-222  740.3  26.2  1292  1729  1927  2411  1900  2419 0.85 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473928.1         -           2963 535at5820            -           2186         0 3047.1 292.9   6   6  3.8e-296  3.8e-293  974.5  88.4  1725  2186  2446  2963  2443  2963 0.99 | transcript=PVW1_120075400_t1 | gene=PVW1_120075400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2952847-2961738(-) | protein_length=2963 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480002.1         -            294 535at5820            -           2186     0.002   13.7   6.2   1   1   1.9e-06    0.0019   13.7   6.2  1544  1668    54   176    37   281 0.64 | transcript=PVW1_050037400_t1 | gene=PVW1_050037400 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1385547-1386567(-) | protein_length=294 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478288.1         -            332 535at5820            -           2186    0.0097   11.4  13.0   1   1   1.1e-05     0.011   11.2  13.0  1081  1258    71   257    12   273 0.62 | transcript=PVW1_110053700_t1 | gene=PVW1_110053700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000008:2080281-2081492(+) | protein_length=332 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473442.1         -            264 535at5820            -           2186     0.071    8.5  21.9   1   1   8.5e-05     0.086    8.2  21.9  1509  1678    20   195     7   230 0.61 | transcript=PVW1_120041700_t1 | gene=PVW1_120041700 | organism=Plasmodium_vivax_PvW1 | gene_product=Ribonuclease P protein subunit RPR2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGR5] | transcript_product=Ribonuclease P protein subunit RPR2, putative [Source:UniProtKB/TrEMBL;Acc:A0A1G4HGR5] | location=CAJZCX010000004:1542745-1543539(-) | protein_length=264 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472151.1         -            316 535at5820            -           2186      0.34    6.3  29.4   1   1   0.00042      0.42    6.0  29.4  1516  1640   136   265    92   306 0.50 | transcript=PVW1_140033300_t1 | gene=PVW1_140033300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:1213167-1214612(-) | protein_length=316 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9475019.1         -            143 535at5820            -           2186       1.2    4.4  12.3   1   1    0.0014       1.4    4.2  12.3  1499  1578    37   113    27   135 0.41 | transcript=PVW1_100048700_t1 | gene=PVW1_100048700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1989656-1990346(+) | protein_length=143 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
