#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473608.1         -            739 3797at5820           -            571  1.1e-269  894.9  34.1   1   1  3.8e-272  4.6e-269  892.8  34.1     1   571     1   739     1   739 0.94 | transcript=PVW1_120053000_t1 | gene=PVW1_120053000 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:1987401-1989620(-) | protein_length=739 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479826.1         -            521 3797at5820           -            571   3.4e-60  203.2  26.0   1   2     8e-34   9.8e-31  105.9   1.3     3    67     3    67     1    78 0.92 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479826.1         -            521 3797at5820           -            571   3.4e-60  203.2  26.0   2   2   1.3e-32   1.6e-29  101.9  17.2    77   174   113   208    93   456 0.59 | transcript=PVW1_050022200_t1 | gene=PVW1_050022200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:754022-755749(-) | protein_length=521 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481304.1         -           1484 3797at5820           -            571   5.5e-07   27.5   2.3   1   2   1.8e-09   2.2e-06   25.5   0.7    78   131    19    72    13    77 0.93 | transcript=PVW1_060010800_t1 | gene=PVW1_060010800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:240432-245463(-) | protein_length=1484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9481304.1         -           1484 3797at5820           -            571   5.5e-07   27.5   2.3   2   2      0.06        72    0.7   0.0    79    94    86   101    83   112 0.87 | transcript=PVW1_060010800_t1 | gene=PVW1_060010800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000012:240432-245463(-) | protein_length=1484 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480648.1         -           1239 3797at5820           -            571   0.00061   17.5   3.3   1   2     5e-07   0.00061   17.5   3.3    77   131    14    69    10    78 0.92 | transcript=PVW1_070032200_t1 | gene=PVW1_070032200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1191202-1195867(+) | protein_length=1239 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9480648.1         -           1239 3797at5820           -            571   0.00061   17.5   3.3   2   2       1.7     2e+03   -4.1   1.8   236   239   388   391   326   467 0.40 | transcript=PVW1_070032200_t1 | gene=PVW1_070032200 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000011:1191202-1195867(+) | protein_length=1239 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   1   6   1.5e-06    0.0018   15.9   0.5    78   131    43    97    31   100 0.90 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   2   6     0.032        39    1.6  36.5    83   317    83   336    79   343 0.62 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   3   6         5   6.1e+03  -10.5  31.8   177   347   350   525   335   565 0.70 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9474818.1         -            983 3797at5820           -            571    0.0018   15.9   0.5   4   6         5   6.1e+03  -17.1  39.8   180   370   625   814   603   838 0.45 | transcript=PVW1_100032900_t1 | gene=PVW1_100032900 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000005:1302522-1305473(-) | protein_length=983 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
