#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   1  18   1.7e-18   3.4e-15   52.7   0.0     1    63     1    70     1    77 0.92 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   2  18   2.8e-65   5.7e-62  207.9  20.3    62   247   101   310    96   320 0.89 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   3  18   3.3e-17   6.7e-14   48.4   7.8   242   316   346   441   340   445 0.79 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   4  18   1.5e-06     0.003   13.1   1.5   316   381   481   581   473   587 0.75 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   5  18   1.9e-47   3.9e-44  148.7  36.7   400   553   760   959   756   962 0.81 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   6  18   1.2e-30   2.4e-27   93.0   0.1   546   623  1011  1088  1008  1091 0.95 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   7  18  2.5e-167  5.1e-164  546.4  42.9   616   965  1154  1530  1151  1534 0.92 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   8  18    0.0037       7.5    1.8   0.4   960   987  1618  1645  1611  1649 0.86 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2   9  18     1e-62     2e-59  199.4  22.1   977  1099  1683  1805  1675  1811 0.95 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  10  18   6.5e-32   1.3e-28   97.2  11.3  1098  1162  1841  1905  1835  1908 0.96 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9479970.1         -           4348 338at5820            -           2515         0 3472.8 413.2  11  18  6.8e-166  1.4e-162  541.6  47.9  1159  1550  1948  2390  1941  2400 0.88 | transcript=PVW1_050034500_t1 | gene=PVW1_050034500 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000010:1236405-1250664(+) | protein_length=4348 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
