#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CAG9473865.1         -            816 9467at5820           -            281  2.9e-130  432.3  61.9   1   4     5e-46   3.8e-43  146.4   4.0     5    95    27   117    24   168 0.87 | transcript=PVW1_120072300_t1 | gene=PVW1_120072300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2824375-2827013(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473865.1         -            816 9467at5820           -            281  2.9e-130  432.3  61.9   2   4   4.6e-06    0.0035   15.3   1.2    87   123   207   248   178   262 0.71 | transcript=PVW1_120072300_t1 | gene=PVW1_120072300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2824375-2827013(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473865.1         -            816 9467at5820           -            281  2.9e-130  432.3  61.9   3   4   7.9e-06     0.006   14.6   3.2    92   140   392   440   343   444 0.78 | transcript=PVW1_120072300_t1 | gene=PVW1_120072300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2824375-2827013(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9473865.1         -            816 9467at5820           -            281  2.9e-130  432.3  61.9   4   4   7.8e-84   5.9e-81  270.5  28.4    60   281   574   816   566   816 0.76 | transcript=PVW1_120072300_t1 | gene=PVW1_120072300 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000004:2824375-2827013(-) | protein_length=816 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   1   6     0.013        10    4.0   0.6   146   271     5   129     1   139 0.54 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   2   6       5.6   4.2e+03   -4.6   3.6   124   193   245   321   187   330 0.65 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   3   6       5.5   4.2e+03   -4.6   4.5   120   197   281   360   265   366 0.65 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   4   6   9.8e-08   7.4e-05   20.8   0.0    29    72   420   464   413   474 0.90 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   5   6     1e-09   7.9e-07   27.3   3.3    19   130   608   722   592   757 0.57 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9478762.1         -           1380 9467at5820           -            281   5.5e-10   37.6   6.3   6   6     0.038        29    2.5   0.3    53    93   813   857   785   888 0.69 | transcript=PVW1_080012700_t1 | gene=PVW1_080012700 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000009:363382-367524(-) | protein_length=1380 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   1   7      0.19   1.5e+02    0.1   0.0    50    68   248   266   224   285 0.83 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   2   7         8   6.1e+03   -8.3   8.4    83   109   615   641   600   678 0.59 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   3   7         8   6.1e+03  -17.8  30.9    93   158   690   757   667   823 0.44 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   4   7       2.6   1.9e+03   -3.5   6.8   159   220   894   957   842   965 0.67 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   5   7   7.5e-06    0.0057   14.6   2.9     6   113   968  1078   961  1111 0.82 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   6   7      0.44   3.4e+02   -1.0   0.2    51   132  1092  1175  1070  1189 0.53 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9484288.1         -           1312 9467at5820           -            281   4.2e-07   28.2   6.8   7   7   5.5e-10   4.2e-07   28.2   6.8   192   280  1205  1296  1120  1297 0.74 | transcript=PVW1_020023600_t1 | gene=PVW1_020023600 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000015:835493-839431(+) | protein_length=1312 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
CAG9472469.1         -           2438 9467at5820           -            281   5.6e-06   24.5  14.2   1   5         8   6.1e+03   -6.5   6.2   102   172   950  1021   922  1049 0.58 | transcript=PVW1_140063800_t1 | gene=PVW1_140063800 | organism=Plasmodium_vivax_PvW1 | gene_product=unspecified product | transcript_product=unspecified product | location=CAJZCX010000003:2553507-2560823(+) | protein_length=2438 | sequence_SO=supercontig | SO=protein_coding_gene | is_pseudo=false
